wiki_ID,char_words,order
31976274,Walter,6.0
61508,Walter,5.0
3320022,Walter,6.0
2657783,Walter,13.0
18951054,Walter,5.0
16271350,Walter,4.0
29189034,Walter,
27649189,Walter,11.0
21264828,Walter,7.0
630721,Walter,5.0
3823057,Walter,
18678217,Walter,19.0
29373289,Walter,7.0
23773897,Walter,
973155,Walter,3.0
973155,Walter,11.0
10860959,Walter,
23687852,Walter,
25619875,Walter,0.0
4409112,Walter,8.0
30311716,Walter,
18674161,Walter,2.0
978631,Walter,2.0
1673588,Walter,9.0
22342112,Walter,
736262,Walter,0.0
74018,Walter,0.0
2332364,Walter,3.0
2332364,Walter,11.0
846828,Walter,2.0
8700683,Walter,5.0
649185,Walter,5.0
22751,Walter,2.0
15738234,Walter,5.0
6421844,Walter,4.0
5812844,Walter,3.0
4440277,Walter,6.0
22322537,Walter,
4760936,Walter,1.0
4372744,Walter,0.0
33740115,Walter,6.0
27947257,Walter,1.0
14127869,Walter,1.0
5224,Walter,4.0
3881308,Walter,6.0
12481451,Walter,3.0
3640544,Walter,25.0
19062975,Walter,0.0
1525408,Walter,3.0
4485137,Walter,1.0
9022958,Walter,2.0
312757,Walter,4.0
17145204,Walter,0.0
2037852,Walter,1.0
12697384,Walter,1.0
27370713,Walter,2.0
1744593,Walter,9.0
36097048,Walter,
433414,Walter,5.0
931949,Walter,2.0
1863169,Walter,2.0
1863169,Walter,3.0
16606034,Walter,0.0
1665752,Walter,7.0
1908729,Walter,5.0
2372958,Walter,2.0
5835745,Walter,4.0
1498491,Walter,15.0
25821952,Walter,0.0
1027060,Walter,1.0
5197334,Walter,1.0
20668190,Walter,0.0
779774,Walter,5.0
1195560,Walter,1.0
16875572,Walter,0.0
1668866,Walter,8.0
7825684,Walter,3.0
25942540,Walter,1.0
34361583,Walter,5.0
1367581,Walter,6.0
101935,Walter,13.0
5526366,Walter,6.0
1729915,Walter,1.0
13713239,Walter,2.0
33403400,Walter,5.0
28762952,Walter,4.0
1031157,Walter,4.0
6399993,Walter,32.0
3477283,Walter,2.0
10030059,Walter,1.0
919392,Walter,1.0
16685329,Walter,2.0
24586274,Walter,3.0
30676896,Walter,9.0
24050726,Walter,3.0
16771910,Walter,2.0
246559,Walter,6.0
30083110,Walter,11.0
23658618,Walter,7.0
33044158,Walter,4.0
4022937,Walter,0.0
3075185,Walter,2.0
3077087,Walter,6.0
9478609,Walter,0.0
29782,Walter,1.0
19860139,Walter,8.0
770239,Walter,0.0
34129784,Walter,3.0
13949859,Walter,0.0
17188323,Walter,2.0
5578994,Walter,12.0
11842746,Walter,8.0
3168490,Walter,5.0
73438,Walter,0.0
7754795,Walter,1.0
34444042,Walter,10.0
21423623,Walter,8.0
21423623,Walter,12.0
20030612,Walter,3.0
205013,Walter,6.0
3312337,Walter,
10633440,Walter,
21982264,Walter,0.0
10825132,Walter,12.0
28245273,Walter,10.0
6551171,Walter,1.0
2509831,Walter,5.0
24062265,Walter,9.0
7422491,Walter,
31229030,Walter,
10332103,Walter,4.0
12997070,Walter,
165379,Walter,8.0
2233996,Walter,
10250805,Walter,3.0
24438299,Walter,10.0
3417075,Walter,2.0
16627853,Walter,3.0
16627853,Walter,16.0
16627853,Walter,19.0
7380661,Walter,
338962,Walter,2.0
18547128,Walter,5.0
3276167,Walter,
576217,Walter,10.0
4338909,Walter,7.0
25997877,Walter,0.0
464883,Walter,3.0
22816517,Walter,
3083330,Walter,0.0
1070097,Walter,2.0
331586,Walter,5.0
1193390,Walter,
6707631,Walter,20.0
3184269,Donovan,
151535,Donovan,0.0
12580152,Donovan,
28789149,Donovan,14.0
6877206,Donovan,0.0
6877206,Donovan,1.0
6877206,Donovan,2.0
6877206,Donovan,3.0
6877206,Donovan,5.0
6877206,Donovan,6.0
1597877,Donovan,3.0
1737543,Donovan,7.0
15531185,Donovan,5.0
24234932,Donovan,0.0
4905605,Donovan,9.0
14791763,Donovan,6.0
2551631,Donovan,2.0
24224765,Donovan,2.0
2995378,Donovan,
3039544,Donovan,
1188721,Donovan,0.0
5257744,Donovan,1.0
685987,Donovan,7.0
23541198,Donovan,7.0
35521701,Donovan,6.0
17971369,Donovan,0.0
33314767,Donovan,5.0
45481,Donovan,10.0
22516815,Donovan,1.0
22516815,Donovan,3.0
24152054,Donovan,7.0
2052646,Donovan,10.0
7102278,Donovan,2.0
22565598,Donovan,0.0
6271212,Donovan,2.0
34623319,Donovan,1.0
32832064,Donovan,
12466332,Donovan,8.0
28671081,Donovan,0.0
2926668,Donovan,6.0
18471018,Donovan,0.0
11638265,Donovan,0.0
11638265,Donovan,3.0
3184269,Knight,
31614378,Knight,4.0
62180,Knight,4.0
14013820,Knight,
21463343,Knight,
2348162,Knight,
24157403,Knight,0.0
65669,Knight,28.0
1983969,Knight,0.0
2408841,Knight,0.0
13475461,Knight,2.0
2312141,Knight,
1888983,Knight,
28948624,Knight,3.0
6042195,Knight,
7000543,Knight,4.0
7000543,Knight,5.0
2883438,Knight,2.0
10031002,Knight,0.0
22209229,Knight,0.0
22209229,Knight,4.0
24159097,Knight,
483745,Knight,0.0
19701,Knight,1.0
19701,Knight,3.0
19701,Knight,17.0
19701,Knight,17.0
2756278,Knight,
2466050,Knight,0.0
2466050,Knight,11.0
2466050,Knight,12.0
4966441,Knight,
10507180,Knight,2.0
4702014,Knight,0.0
4702014,Knight,11.0
7089265,Knight,
5830099,Knight,12.0
7338001,Knight,
2692438,Knight,
24229540,Knight,3.0
212265,Knight,
27194977,Knight,2.0
27360673,Knight,
20694601,Knight,
2828905,Knight,5.0
730734,Knight,8.0
25615135,Knight,9.0
6698438,Knight,2.0
3184269,Kazim,
30740974,Kazim,
3184269,Fedora,
27945099,Fedora,
2121431,Pascale,
27944820,Pascale,
10527038,Pascale,0.0
2121431,Anthony,3.0
1924191,Anthony,0.0
2623071,Anthony,2.0
10640606,Anthony,0.0
11695691,Anthony,1.0
3918828,Anthony,0.0
3918828,Anthony,31.0
2513894,Anthony,
20969093,Anthony,
4803289,Anthony,0.0
8463574,Anthony,1.0
16189113,Anthony,10.0
14418816,Anthony,1.0
17781178,Anthony,2.0
922145,Anthony,0.0
15661703,Anthony,
29075630,Anthony,16.0
1471636,Anthony,2.0
1891886,Anthony,
9229395,Anthony,20.0
5549065,Anthony,5.0
10048256,Anthony,
5191439,Anthony,2.0
2595680,Anthony,3.0
482882,Anthony,0.0
20667209,Anthony,
524139,Anthony,1.0
3318283,Anthony,7.0
3318283,Anthony,8.0
4997342,Anthony,
7545201,Anthony,1.0
1289049,Anthony,1.0
7601868,Anthony,6.0
2174599,Anthony,0.0
19636925,Anthony,
692670,Anthony,0.0
13239722,Anthony,10.0
9873472,Anthony,
27211939,Anthony,6.0
7565198,Anthony,
22839891,Anthony,9.0
4661494,Anthony,1.0
29829393,Anthony,
3879783,Anthony,
9068710,Anthony,1.0
18599864,Anthony,5.0
2420828,Anthony,2.0
17680639,Anthony,2.0
2704622,Anthony,0.0
1749535,Anthony,8.0
2460824,Anthony,4.0
9704122,Anthony,4.0
255858,Anthony,12.0
1371186,Anthony,0.0
22726015,Anthony,4.0
15120929,Anthony,
1960507,Anthony,32.0
7150525,Anthony,3.0
2510385,Anthony,1.0
1274418,Anthony,1.0
3600059,Anthony,24.0
24659884,Anthony,3.0
1103547,Anthony,
3643169,Anthony,9.0
3643169,Anthony,29.0
1006385,Anthony,0.0
12835282,Anthony,1.0
1251513,Anthony,1.0
22645200,Anthony,1.0
11926477,Anthony,0.0
7290585,Anthony,3.0
12572118,Anthony,
6325875,Anthony,2.0
11176488,Anthony,1.0
22643878,Anthony,0.0
603557,Anthony,3.0
32496356,Anthony,
61531,Anthony,2.0
9431893,Anthony,0.0
2622711,Anthony,6.0
7815867,Anthony,10.0
21757558,Anthony,2.0
1205729,Anthony,2.0
1205729,Anthony,19.0
9566099,Anthony,0.0
25290660,Anthony,2.0
8727707,Anthony,0.0
24158995,Anthony,0.0
20029415,Anthony,4.0
682393,Anthony,9.0
22099425,Anthony,
23214188,Anthony,
5326720,Anthony,0.0
20819304,Anthony,2.0
7416129,Anthony,2.0
19351485,Anthony,1.0
29584795,Anthony,4.0
24043593,Anthony,8.0
21015620,Anthony,10.0
15945947,Anthony,23.0
3910173,Anthony,0.0
4276475,Anthony,7.0
22881942,Anthony,
99304,Anthony,9.0
129644,Anthony,10.0
129644,Anthony,25.0
23749531,Anthony,0.0
23749531,Anthony,13.0
2300167,Anthony,8.0
952682,Anthony,7.0
1365530,Anthony,0.0
15169291,Anthony,11.0
7607539,Anthony,
1405697,Anthony,8.0
34081593,Anthony,0.0
149791,Anthony,0.0
17151699,Anthony,4.0
10825522,Anthony,11.0
3448236,Anthony,0.0
32260,Anthony,11.0
24860307,Anthony,2.0
32451838,Anthony,3.0
33266137,Anthony,19.0
511351,Anthony,3.0
8253290,Anthony,0.0
16264226,Anthony,50.0
25080984,Anthony,20.0
4556313,Anthony,1.0
36310503,Anthony,1.0
142476,Anthony,6.0
7023676,Anthony,0.0
27177006,Anthony,
7660519,Anthony,3.0
34749215,Anthony,
13313192,Anthony,8.0
5566219,Anthony,1.0
11324168,Anthony,2.0
11324168,Anthony,15.0
16490762,Anthony,0.0
3027347,Anthony,4.0
4484593,Anthony,5.0
11350779,Anthony,5.0
2121431,Lesly,2.0
5446828,Jennings,0.0
5446828,Jennings,1.0
5446828,Jennings,3.0
33933454,Jennings,9.0
186856,Jennings,2.0
1137529,Jennings,3.0
4072739,Jennings,11.0
20020813,Jennings,4.0
32726653,Jennings,
24234932,Jennings,11.0
4809942,Jennings,
14746483,Jennings,12.0
2425302,Jennings,3.0
602965,Jennings,8.0
24187499,Jennings,8.0
26350651,Jennings,
8471210,Jennings,7.0
2613497,Jennings,0.0
27579935,Jennings,6.0
2654186,Jennings,40.0
21845518,Jennings,
1223359,Jennings,0.0
4286886,Jennings,
496299,Jennings,0.0
27232760,Jennings,6.0
1128240,Jennings,
245515,Jennings,12.0
4913880,Jennings,3.0
4913880,Jennings,9.0
4913880,Jennings,12.0
4913880,Jennings,17.0
67420,Jennings,1.0
10540345,Jennings,0.0
10540345,Jennings,1.0
9846863,Jennings,
31453472,Jennings,8.0
75261,Jennings,19.0
328344,Jennings,0.0
328344,Jennings,1.0
328344,Jennings,13.0
328344,Jennings,14.0
27872916,Jennings,0.0
27872916,Jennings,3.0
3116944,Jennings,0.0
3116944,Jennings,3.0
3116944,Jennings,4.0
1641890,Jennings,10.0
19859572,Jennings,1.0
675574,Jennings,1.0
142476,Jennings,22.0
3771410,Jennings,
142426,Jennings,6.0
142426,Jennings,10.0
142426,Jennings,20.0
2521806,Jennings,12.0
10404370,Jennings,6.0
6644109,Caren,4.0
12667993,Caren,
1132138,Elliot,26.0
984020,Elliot,2.0
2018921,Elliot,0.0
314775,Elliot,0.0
2672672,Elliot,1.0
6121312,Elliot,
1695219,Elliot,2.0
73441,Elliot,
33469458,Elliot,7.0
22561292,Elliot,3.0
13131974,Elliot,5.0
9939796,Elliot,0.0
113464,Elliot,1.0
826482,Elliot,0.0
9793561,Elliot,4.0
13716213,Elliot,7.0
12278961,Elliot,
9149984,Elliot,
21017998,Elliot,
3528767,Elliot,0.0
3528767,Elliot,5.0
25400635,Elliot,16.0
2961722,Elliot,1.0
11242,Elliot,
28814788,Elliot,4.0
30131498,Elliot,5.0
6084956,Elliot,1.0
915192,Elliot,5.0
30530317,Elliot,5.0
6049256,Elliot,5.0
22209229,Elliot,0.0
5886412,Elliot,9.0
14773122,Elliot,
8152894,Elliot,1.0
8152894,Elliot,7.0
7177569,Elliot,2.0
26889567,Elliot,7.0
3640544,Elliot,5.0
3640544,Elliot,6.0
21132240,Elliot,13.0
1069944,Elliot,8.0
317647,Elliot,1.0
4186478,Elliot,4.0
18673551,Elliot,0.0
8484755,Elliot,
14700562,Elliot,1.0
4913042,Elliot,0.0
7220895,Elliot,
30979351,Elliot,
4892282,Elliot,
30093517,Elliot,5.0
441315,Elliot,3.0
15359592,Elliot,0.0
919392,Elliot,18.0
8436645,Elliot,0.0
3677015,Elliot,
15747276,Elliot,
101943,Elliot,0.0
21025973,Elliot,0.0
187107,Elliot,0.0
168929,Elliot,0.0
168929,Elliot,1.0
168929,Elliot,4.0
2200993,Elliot,0.0
2200993,Elliot,3.0
1113205,Elliot,0.0
11956773,Elliot,4.0
10332103,Elliot,0.0
10332103,Elliot,3.0
10332103,Elliot,4.0
10332103,Elliot,5.0
1126401,Elliot,28.0
32451592,Elliot,8.0
1510273,Elliot,4.0
30742676,Elliot,4.0
1132138,Reid,26.0
32330027,Reid,1.0
32330027,Reid,6.0
32330027,Reid,7.0
3329115,Reid,21.0
9960186,Reid,6.0
29322223,Reid,0.0
26953667,Reid,
19234163,Reid,
24119864,Reid,1.0
15682219,Reid,1.0
15682219,Reid,3.0
15682219,Reid,10.0
3137903,Reid,0.0
4450552,Reid,0.0
4450552,Reid,9.0
23214089,Reid,0.0
6432572,Reid,4.0
24195690,Reid,0.0
24195690,Reid,3.0
34191422,Reid,1.0
1132138,Dorian,25.0
1485962,Dorian,2.0
23551760,Dorian,
35571425,Dorian,7.0
1504619,Dorian,2.0
4138142,Dorian,4.0
19308640,Dorian,0.0
19308640,Dorian,14.0
19691543,Dorian,2.0
3307858,Dorian,
26746950,Dorian,0.0
1132138,Snow,
4187434,Snow,
2191142,Snow,5.0
36229546,Snow,17.0
2348162,Snow,
19217319,Snow,0.0
11063523,Snow,2.0
11063523,Snow,3.0
896182,Snow,1.0
12746058,Snow,
32802295,Snow,
24162851,Snow,19.0
8444243,Snow,0.0
8444243,Snow,3.0
24862569,Snow,0.0
9264265,Snow,3.0
318542,Snow,2.0
8055250,Snow,1.0
32506361,Snow,
5566075,Snow,8.0
2945187,Snow,13.0
903383,Snow,
2429821,Snow,
33641119,Snow,0.0
28054698,Snow,
19861657,Snow,1.0
19861657,Snow,14.0
19861657,Snow,31.0
19861657,Snow,111.0
31820610,Snow,1.0
12625575,Snow,1.0
30574080,Snow,5.0
7140979,Snow,0.0
7140979,Snow,9.0
7140979,Snow,14.0
2502447,Snow,2.0
25888726,Snow,7.0
8785217,Snow,0.0
76361,Snow,
12204434,Snow,0.0
12204434,Snow,2.0
12204434,Snow,6.0
12160883,Snow,13.0
36019569,Snow,0.0
36019569,Snow,20.0
3312692,Snow,
4908352,Snow,3.0
2826225,Snow,0.0
2826225,Snow,1.0
31186339,Snow,7.0
34492254,Snow,
3396829,Snow,6.0
53964,Snow,14.0
4832313,Snow,
7251770,Snow,1.0
4738587,Snow,
3770927,Snow,1.0
1173571,Snow,6.0
17007014,Larry,1.0
21757200,Larry,
945305,Larry,26.0
6000549,Larry,0.0
705267,Larry,
31984787,Larry,
2886036,Larry,9.0
2886036,Larry,29.0
1211241,Larry,19.0
16304555,Larry,2.0
952902,Larry,11.0
6641561,Larry,5.0
8685704,Larry,
24115407,Larry,10.0
24776033,Larry,2.0
670386,Larry,4.0
1438861,Larry,4.0
163438,Larry,4.0
18764957,Larry,0.0
6201095,Larry,3.0
1606601,Larry,9.0
1812216,Larry,15.0
22718776,Larry,2.0
22718776,Larry,33.0
19958360,Larry,3.0
171540,Larry,0.0
171540,Larry,13.0
14290295,Larry,
19226290,Larry,
1549008,Larry,8.0
36353754,Larry,13.0
30351490,Larry,2.0
5881470,Larry,8.0
432236,Larry,18.0
22321588,Larry,
33194261,Larry,8.0
20535383,Larry,
10646793,Larry,0.0
23322195,Larry,3.0
4167411,Larry,0.0
455013,Larry,7.0
18554876,Larry,2.0
5752544,Larry,
1164538,Larry,6.0
12429317,Larry,6.0
31920226,Larry,
1118829,Larry,5.0
673599,Larry,
5349271,Larry,12.0
20161466,Larry,9.0
3339200,Larry,1.0
5836236,Larry,
633883,Larry,3.0
58865,Larry,7.0
2314982,Larry,0.0
3244005,Larry,
352795,Larry,2.0
352795,Larry,16.0
13931836,Larry,
326982,Larry,55.0
1192770,Larry,5.0
1766825,Larry,
2019025,Larry,8.0
15107077,Larry,1.0
11635128,Larry,
1162528,Larry,3.0
1782182,Larry,2.0
1703792,Larry,12.0
2484540,Larry,6.0
8538374,Larry,1.0
13325838,Larry,0.0
13325838,Larry,24.0
2019404,Larry,0.0
3473059,Larry,
4517361,Larry,0.0
19932198,Larry,2.0
19932198,Larry,19.0
1101306,Larry,
3320466,Larry,5.0
24400495,Larry,
6086631,Larry,10.0
13529547,Larry,15.0
10525221,Larry,
284619,Larry,1.0
24818202,Larry,2.0
17908468,Larry,4.0
28000044,Larry,13.0
24050808,Larry,1.0
3520815,Larry,1.0
349941,Larry,9.0
2297409,Larry,6.0
16826347,Larry,0.0
21798180,Larry,10.0
9216379,Larry,4.0
9216379,Larry,13.0
348356,Larry,2.0
1682270,Larry,1.0
2551150,Larry,4.0
2551150,Larry,12.0
18599864,Larry,1.0
2863319,Larry,
26147349,Larry,0.0
1189614,Larry,6.0
71975,Larry,4.0
5662308,Larry,7.0
3703551,Larry,9.0
142327,Larry,2.0
1067272,Larry,
12233331,Larry,7.0
2688309,Larry,10.0
4016437,Larry,15.0
31890580,Larry,
24145080,Larry,
24324001,Larry,22.0
26208121,Larry,
21462052,Larry,0.0
5134079,Larry,1.0
2256097,Larry,5.0
19250235,Larry,11.0
26100632,Larry,5.0
7652649,Larry,
14825582,Larry,0.0
6000889,Larry,0.0
4403560,Larry,1.0
4403560,Larry,57.0
226664,Larry,5.0
3747264,Larry,1.0
1221565,Larry,1.0
8897338,Larry,4.0
23973388,Larry,0.0
26178713,Larry,8.0
4515733,Larry,5.0
2296056,Larry,10.0
2295405,Larry,4.0
15122117,Larry,14.0
1968844,Larry,1.0
431562,Larry,12.0
1235519,Larry,0.0
11715286,Larry,0.0
18076983,Larry,0.0
26931217,Larry,
3831894,Larry,
213246,Larry,11.0
171939,Larry,5.0
4650848,Larry,11.0
3473828,Larry,9.0
29424022,Larry,38.0
20986970,Larry,11.0
23576946,Larry,22.0
23666472,Larry,3.0
2000074,Larry,7.0
1962520,Larry,5.0
956388,Larry,16.0
6941760,Larry,22.0
5835745,Larry,5.0
7987599,Larry,
11744082,Larry,3.0
9498765,Larry,2.0
372218,Larry,5.0
1475902,Larry,0.0
25121615,Larry,8.0
15792241,Larry,3.0
4803480,Larry,4.0
3875767,Larry,19.0
21764904,Larry,6.0
948661,Larry,
695023,Larry,7.0
21851051,Larry,
21194276,Larry,4.0
3062598,Larry,
5441734,Larry,0.0
2386526,Larry,4.0
1164544,Larry,3.0
3623103,Larry,21.0
144415,Larry,
4892282,Larry,
1186616,Larry,9.0
13007814,Larry,7.0
16685329,Larry,3.0
1684625,Larry,30.0
4908122,Larry,2.0
27375211,Larry,21.0
22526132,Larry,2.0
903776,Larry,2.0
219712,Larry,11.0
6581864,Larry,
625714,Larry,0.0
14145590,Larry,4.0
32065969,Larry,5.0
15762321,Larry,8.0
24913134,Larry,8.0
13783850,Larry,0.0
13783850,Larry,20.0
7145357,Larry,2.0
19950293,Larry,8.0
1599541,Larry,7.0
1428132,Larry,8.0
2698486,Larry,9.0
1152416,Larry,5.0
74830,Larry,3.0
2093628,Larry,
2023091,Larry,4.0
13169133,Larry,1.0
305909,Larry,7.0
775421,Larry,5.0
7299961,Larry,
2514817,Larry,6.0
7003785,Larry,1.0
16881835,Larry,10.0
20808370,Larry,4.0
2706104,Larry,10.0
12739295,Larry,3.0
12739295,Larry,44.0
12739295,Larry,48.0
2046787,Larry,0.0
5959772,Larry,12.0
17901762,Larry,5.0
7087167,Larry,4.0
12286771,Larry,6.0
2574924,Larry,6.0
1213319,Larry,0.0
24878469,Larry,0.0
28834684,Larry,1.0
27439922,Larry,0.0
14719603,Larry,1.0
23624157,Larry,5.0
3615041,Larry,19.0
4094415,Larry,0.0
293165,Larry,0.0
22056282,Larry,2.0
27638152,Larry,
4687928,Larry,
17007014,Wilson,1.0
18436536,Wilson,4.0
18436536,Wilson,7.0
8002440,Wilson,2.0
31614378,Wilson,0.0
27525653,Wilson,0.0
11908040,Wilson,3.0
8788084,Wilson,3.0
18892307,Wilson,19.0
24160755,Wilson,0.0
24160755,Wilson,4.0
1328188,Wilson,14.0
1328188,Wilson,25.0
33550853,Wilson,4.0
10046437,Wilson,0.0
10046437,Wilson,4.0
6060651,Wilson,0.0
6060651,Wilson,2.0
28376888,Wilson,14.0
1202791,Wilson,3.0
26632408,Wilson,2.0
26632408,Wilson,3.0
1312584,Wilson,0.0
1312584,Wilson,13.0
1312584,Wilson,14.0
1312584,Wilson,19.0
5882490,Wilson,0.0
5882490,Wilson,3.0
5882490,Wilson,11.0
28886150,Wilson,1.0
5946283,Wilson,
7734862,Wilson,3.0
3733842,Wilson,0.0
11600033,Wilson,
23653924,Wilson,1.0
23653924,Wilson,2.0
23653924,Wilson,6.0
31783951,Wilson,14.0
2165639,Wilson,2.0
957331,Wilson,10.0
2478590,Wilson,4.0
21655117,Wilson,4.0
28269,Wilson,20.0
6021903,Wilson,0.0
6021903,Wilson,2.0
6021903,Wilson,4.0
9362926,Wilson,0.0
935847,Wilson,4.0
13027958,Wilson,7.0
25658502,Wilson,13.0
491323,Wilson,0.0
491323,Wilson,8.0
6165779,Wilson,
1424754,Wilson,4.0
1364751,Wilson,1.0
25724461,Wilson,0.0
25724461,Wilson,1.0
25724461,Wilson,3.0
19032190,Wilson,9.0
3286162,Wilson,1.0
8288167,Wilson,0.0
8288167,Wilson,1.0
8303428,Wilson,7.0
27457198,Wilson,5.0
14186757,Wilson,7.0
24400495,Wilson,
1126385,Wilson,5.0
7733814,Wilson,3.0
7733814,Wilson,4.0
42993,Wilson,15.0
2216783,Wilson,11.0
21180,Wilson,
5191706,Wilson,5.0
482383,Wilson,50.0
6570956,Wilson,12.0
113651,Wilson,3.0
1999677,Wilson,0.0
7146876,Wilson,5.0
1969580,Wilson,0.0
1969580,Wilson,1.0
360138,Wilson,0.0
360138,Wilson,4.0
884536,Wilson,16.0
3985480,Wilson,1.0
36258161,Wilson,5.0
6245744,Wilson,1.0
880056,Wilson,38.0
73498,Wilson,1.0
73498,Wilson,6.0
73498,Wilson,7.0
22004444,Wilson,7.0
24987301,Wilson,4.0
20881414,Wilson,0.0
20881414,Wilson,1.0
20881414,Wilson,3.0
28039318,Wilson,1.0
28039318,Wilson,10.0
28039318,Wilson,14.0
10158744,Wilson,
23659207,Wilson,
30274548,Wilson,3.0
3447732,Wilson,0.0
3447732,Wilson,2.0
19425193,Wilson,4.0
22937227,Wilson,
29749526,Wilson,12.0
7368729,Wilson,
23691314,Wilson,4.0
1596589,Wilson,5.0
20414373,Wilson,
1918494,Wilson,12.0
74018,Wilson,10.0
23771224,Wilson,
2296056,Wilson,
18571859,Wilson,0.0
18571859,Wilson,1.0
231829,Wilson,8.0
22276971,Wilson,3.0
1344253,Wilson,2.0
11142730,Wilson,5.0
1235519,Wilson,0.0
9392062,Wilson,4.0
33252039,Wilson,1.0
49800,Wilson,7.0
773973,Wilson,0.0
773973,Wilson,3.0
773973,Wilson,8.0
773973,Wilson,9.0
773973,Wilson,11.0
27232248,Wilson,9.0
12289802,Wilson,0.0
12289802,Wilson,3.0
23813973,Wilson,1.0
3137903,Wilson,6.0
3210303,Wilson,7.0
1813912,Wilson,7.0
6941760,Wilson,9.0
21870282,Wilson,8.0
3667704,Wilson,
4729,Wilson,4.0
21859783,Wilson,0.0
12521881,Wilson,10.0
12521881,Wilson,12.0
7416129,Wilson,5.0
21817139,Wilson,0.0
28068076,Wilson,4.0
32686324,Wilson,3.0
13300563,Wilson,1.0
1056023,Wilson,3.0
25860938,Wilson,0.0
25860938,Wilson,1.0
25648285,Wilson,8.0
23395917,Wilson,7.0
16948290,Wilson,
1663422,Wilson,0.0
289591,Wilson,9.0
23260525,Wilson,
7473046,Wilson,0.0
7473046,Wilson,4.0
1048388,Wilson,8.0
54173,Wilson,38.0
7757030,Wilson,5.0
7757030,Wilson,6.0
19860382,Wilson,11.0
24414639,Wilson,4.0
3447491,Wilson,0.0
3447491,Wilson,1.0
15216677,Wilson,6.0
20833107,Wilson,
596078,Wilson,
31683286,Wilson,5.0
23910547,Wilson,
76351,Wilson,4.0
4457806,Wilson,10.0
4457806,Wilson,17.0
4457806,Wilson,18.0
3947481,Wilson,19.0
29384326,Wilson,0.0
29384326,Wilson,1.0
29384326,Wilson,2.0
29384326,Wilson,3.0
10812453,Wilson,
13921056,Wilson,2.0
583407,Wilson,2.0
12558286,Wilson,1.0
20735684,Wilson,6.0
34414967,Wilson,23.0
3755901,Wilson,12.0
21924668,Wilson,1.0
1752812,Wilson,0.0
1814329,Wilson,5.0
6894161,Wilson,0.0
6894161,Wilson,1.0
21781488,Wilson,5.0
5794164,Wilson,1.0
144161,Wilson,4.0
1399119,Wilson,1.0
24027834,Wilson,3.0
16343214,Wilson,0.0
960657,Wilson,4.0
4913527,Wilson,8.0
142476,Wilson,19.0
3078054,Wilson,5.0
30951080,Wilson,5.0
30951080,Wilson,6.0
735291,Wilson,7.0
25853452,Wilson,11.0
22180695,Wilson,1.0
22180695,Wilson,20.0
22180695,Wilson,21.0
2258378,Wilson,5.0
2572919,Wilson,0.0
2572919,Wilson,10.0
2572919,Wilson,15.0
2572919,Wilson,34.0
2572919,Wilson,35.0
2572919,Wilson,58.0
32136308,Wilson,
1861161,Wilson,0.0
1861161,Wilson,6.0
1861161,Wilson,7.0
1213319,Wilson,0.0
21997257,Wilson,0.0
5793348,Wilson,0.0
5793348,Wilson,1.0
5793348,Wilson,2.0
5793348,Wilson,4.0
5793348,Wilson,11.0
26723505,Wilson,0.0
26723505,Wilson,3.0
7670086,Wilson,
1179306,Wilson,0.0
30888235,Wilson,
15828540,Wilson,2.0
3615041,Wilson,0.0
871056,Wilson,14.0
871056,Wilson,15.0
3016738,Wilson,21.0
9535585,Wilson,1.0
9535585,Wilson,8.0
9535585,Wilson,28.0
24581122,Wilson,
26492850,Wilson,0.0
26492850,Wilson,2.0
3909180,Wilson,5.0
924835,Wilson,4.0
3642891,Wilson,
23690950,Wilson,17.0
23690950,Wilson,18.0
17007014,Eddie,3.0
1128108,Eddie,2.0
16188573,Eddie,1.0
163462,Eddie,3.0
2627314,Eddie,0.0
21350474,Eddie,
12230535,Eddie,1.0
31859893,Eddie,0.0
16958933,Eddie,0.0
11894802,Eddie,4.0
1211971,Eddie,0.0
2352505,Eddie,6.0
1364770,Eddie,2.0
320502,Eddie,16.0
5305513,Eddie,0.0
15418729,Eddie,14.0
1858604,Eddie,0.0
14301340,Eddie,
23266073,Eddie,6.0
16749397,Eddie,3.0
4228739,Eddie,7.0
5807082,Eddie,4.0
4038581,Eddie,0.0
9283532,Eddie,
716738,Eddie,10.0
8657797,Eddie,0.0
34051386,Eddie,
2190622,Eddie,1.0
6374203,Eddie,
1176717,Eddie,
33269028,Eddie,1.0
9865494,Eddie,9.0
2470904,Eddie,1.0
1037237,Eddie,
25283383,Eddie,
975995,Eddie,5.0
2680994,Eddie,11.0
9129701,Eddie,1.0
30884495,Eddie,1.0
31417999,Eddie,4.0
26507345,Eddie,6.0
29586042,Eddie,4.0
213416,Eddie,13.0
1034839,Eddie,
511622,Eddie,4.0
25001260,Eddie,13.0
20935471,Eddie,10.0
17776794,Eddie,0.0
190393,Eddie,3.0
22561292,Eddie,3.0
1703740,Eddie,10.0
2997355,Eddie,7.0
32646371,Eddie,2.0
24640712,Eddie,13.0
22152245,Eddie,
25917921,Eddie,2.0
1959014,Eddie,2.0
10286355,Eddie,32.0
14580095,Eddie,0.0
20020813,Eddie,7.0
770260,Eddie,1.0
2405186,Eddie,2.0
24034310,Eddie,11.0
1693867,Eddie,8.0
11738477,Eddie,4.0
6048196,Eddie,1.0
3282957,Eddie,1.0
6257968,Eddie,1.0
31806250,Eddie,9.0
9309429,Eddie,0.0
34537226,Eddie,10.0
