wikipedia_ID,IMDB_ID
21994487,tt0040111
22890217,tt0047562
23639531,tt0123003
24519551,tt1587157
24890884,tt0057644
25940830,tt0249797
26166483,tt0116261
26297867,tt0058905
27233727,tt0023713
28694087,tt0297157
28795885,tt0025622
28822768,tt0116340
28888402,tt0132262
29657080,tt0999913
31026047,tt0341396
31968595,tt1591623
33526832,tt0256767
34796292,tt2378057
34954276,tt1593719
35915319,tt0263526
61483,tt0026529
775421,tt0164393
1011167,tt0116136
1205021,tt0092732
1298541,tt0029992
1931336,tt0119502
2001388,tt0427282
2287395,tt0065591
2301542,tt0225836
2380059,tt0232062
2839068,tt0298482
2933021,tt0064158
3048950,tt0075930
5522723,tt0061072
5566327,tt0020781
7210380,tt0022667
8529614,tt0805648
9352740,tt0303780
10754749,tt1160329
11703526,tt0925306
11805887,tt0385543
12044494,tt0120086
12527169,tt0040361
12902613,tt0081760
14359104,tt0079696
16334910,tt1033467
17469575,tt1071355
19112931,tt0067178
20581031,tt0429652
21021592,tt1435452
22762860,tt0053234
23227309,tt0377808
24498848,tt11209628
25033867,tt0097791
26462086,tt1359421
28021622,tt0266297
28359911,tt0002026
29243700,tt0112775
29832000,tt0073598
30492267,tt0235653
31155874,tt0256861
31860275,tt0166618
33642638,tt0053988
33812668,tt0033392
34257637,tt2358412
34621430,tt0223782
36025899,tt0113410
1562565,tt0390468
1623263,tt0021165
2211244,tt0381838
3265486,tt0109754
3843721,tt0113309
4510764,tt0248042
4566666,tt0085758
5758555,tt0109380
7259476,tt0003526
9391752,tt0037274
10543058,tt0119002
10553349,tt0475984
11255555,tt0053767
11416034,tt1018902
12113933,tt0086276
12144422,tt0060754
12144525,tt0140840
13128831,tt0271391
13727879,tt0291320
14487819,tt0076384
14998930,tt1416785
17776062,tt0795371
18702022,tt0138590
19125409,tt0017885
19510966,tt0124880
19606434,tt0077591
20553151,tt1037222
20813262,tt0342853
23110403,tt8976534
23423159,tt0015120
23617312,tt0295369
25913752,tt1067583
28089725,tt0048258
28361179,tt0079390
28795025,tt0240481
29054278,tt0117026
29333295,tt1999851
30497358,tt1714635
30742920,tt1857772
32325602,tt1179080
33723973,tt0104548
34789947,tt1727396
35137630,tt0023317
35725213,tt2096485
35831884,tt1264904
1022323,tt0051818
1164497,tt0251677
1321819,tt0119395
1410494,tt0094286
2629975,tt0023293
3317165,tt0050569
3677111,tt0039035
3905283,tt0051219
4672611,tt0098453
7784456,tt0192803
9022958,tt0119223
9104429,tt0022153
10157628,tt1741653
10791847,tt0257359
12252072,tt0090476
12392491,tt0177349
12719322,tt0035746
12852563,tt0154786
14126378,tt0006962
14640866,tt1068284
14734214,tt0049722
14945618,tt2076837
15672850,tt0039698
19398925,tt0025448
19421454,tt0022689
20950762,tt0039155
22589698,tt0289652
22751617,tt0074253
24327391,tt1483831
24646997,tt0087702
24971148,tt1471236
25675846,tt1488569
26990325,tt0049748
27525282,tt0068870
28330190,tt0064996
29544686,tt0858419
30347478,tt0920459
30747443,tt1416817
30908637,tt0019061
31026377,tt0054504
31474893,tt12700440
32907230,tt0134800
33314206,tt0251068
33408613,tt0008273
33629540,tt0095440
35004830,tt2795982
36225633,tt0071165
36258747,tt0008548
68079,tt0043265
1075228,tt0078024
1219214,tt0219653
1223498,tt0120776
2216381,tt0202989
4252735,tt0092822
4608760,tt0387055
6056195,tt0277558
7267380,tt0489119
7672286,tt0124207
9425775,tt0193995
10087485,tt0100519
10294906,tt0036753
10791841,tt0353150
12058668,tt0450664
12593526,tt0168626
12652556,tt0857376
13126825,tt0077406
13814145,tt0213446
14279259,tt0106944
14369179,tt0485601
15055886,tt0845439
16184877,tt0783501
18702599,tt0100991
19098038,tt0081711
19165897,tt0051416
20530191,tt0150496
21008812,tt0037367
21450473,tt0182993
21472992,tt0112515
23199746,tt1425252
23740733,tt0281550
23822007,tt0117583
24268011,tt1236441
24729648,tt1082009
25740475,tt0084778
28137223,tt0050740
28149522,tt0168902
28161395,tt0075380
28379575,tt0138820
28384803,tt1189267
28467689,tt0075091
29164839,tt0018489
30268818,tt4321974
31023727,tt0184707
31024865,tt0777870
31325794,tt0878654
33242153,tt2034692
33767640,tt0255452
34254663,tt0257444
9979,tt0120663
454718,tt0304669
754323,tt0236348
1127093,tt0377091
1365621,tt0054102
1591989,tt0061209
3169515,tt0061414
3357705,tt0119095
3538462,tt0061210
5148614,tt0454932
5479998,tt0023249
5928206,tt0089647
6030385,tt0074430
6150659,tt0192126
6232030,tt0044370
6715354,tt0099818
10056433,tt0187281
11564493,tt1045823
11750190,tt0044800
13217517,tt0013494
13725762,tt1281838
14261615,tt0246520
14737096,tt0039027
14794318,tt0298045
14950102,tt0342508
15677758,tt10168650
19907888,tt0065019
22773038,tt0110656
26513602,tt0261075
26641614,tt1442583
27550497,tt0107505
27588976,tt1464540
27813459,tt0013254
28492708,tt0120043
30034169,tt0478706
30665001,tt0034998
32567844,tt1773741
32776668,tt1545979
33861255,tt1700458
34542654,tt0290071
35119605,tt1529230
35247265,tt0239035
35372426,tt0380384
36166703,tt0109912
36306987,tt2032557
4729,tt0118688
1085443,tt0182060
1397198,tt0068326
2513971,tt0057569
2522640,tt0064828
2737675,tt0383417
3297433,tt0065380
3600059,tt0477095
4055736,tt0124102
4277733,tt0103294
5859545,tt0400400
7681861,tt0924249
8580542,tt0088322
9965794,tt0251411
12651093,tt0979869
14973071,tt0002331
15048916,tt0025882
15554498,tt0012746
16143135,tt0318379
16306059,tt0119133
16593269,tt0070413
18463637,tt0036336
19105180,tt0123916
19192760,tt0032700
22667885,tt0772105
23299845,tt0107796
23368672,tt0329159
23690913,tt0029776
25821952,tt0149380
25983835,tt0090647
26108675,tt1339161
26179719,tt0040325
27902470,tt0053396
28639276,tt1948047
28741433,tt0168233
28888446,tt0317962
28927564,tt0028991
30753092,tt0270645
32872969,tt0130621
33361993,tt1620852
33404109,tt2296897
36200975,tt0167281
4728,tt0103776
60173,tt0024610
92642,tt0051525
192461,tt0120188
241603,tt0145660
725817,tt0283426
740830,tt0291887
1290891,tt0067439
1340566,tt0076755
2221107,tt0040338
2743131,tt0063646
2799874,tt0444653
5656662,tt0455663
6739865,tt0456643
8570240,tt0163676
9919170,tt0058426
10958736,tt0116212
13141359,tt0095778
13910386,tt1046952
14290237,tt0149281
14580095,tt0024772
16949662,tt0120639
17182170,tt0068605
17822568,tt0010345
17871789,tt1029234
18017390,tt0025580
19177812,tt0151267
20363375,tt1135971
22993456,tt0048805
23257674,tt1182887
24486141,tt0064571
26045241,tt0034469
26188378,tt0046457
26347112,tt0060099
26524247,tt1450752
27766591,tt0313532
28148764,tt0494231
28149568,tt0174827
28341042,tt1645054
28846134,tt0074712
29644482,tt1670630
31424761,tt0034754
32536582,tt0142142
32895885,tt0009829
33013950,tt1743724
33790053,tt2106514
35271106,tt0012846
35501869,tt0864918
444767,tt0329575
624314,tt0031252
1199985,tt0024914
1356971,tt0047437
1367413,tt0077360
1770836,tt0386504
3352739,tt0162023
3673598,tt0039236
3761238,tt0092627
3771276,tt0082782
3790121,tt0346091
4499436,tt0011841
4878082,tt0066183
6057074,tt0059453
8528525,tt0103621
8566059,tt0084539
9318746,tt0054269
9563125,tt0079152
9911749,tt0201592
9986161,tt0226110
10116734,tt0420226
12275242,tt1067769
12601907,tt0038374
13503615,tt0010628
18351401,tt0259440
18673551,tt1127896
19351170,tt0290858
21351189,tt0047261
22994526,tt1946132
24160813,tt0007005
25058379,tt1582478
25779485,tt0968278
25917299,tt1397502
26428986,tt0469690
28222176,tt0028571
28549052,tt0195819
30842836,tt0311863
31013554,tt0278961
31157854,tt0007034
31159194,tt0022122
32163587,tt0019698
32931660,tt2063812
33420351,tt0104089
34454326,tt0021942
34987491,tt0320707
35595173,tt2375379
35864358,tt0013030
438116,tt0098219
1750951,tt0036166
2198940,tt0115683
3692685,tt0101996
3744721,tt0057517
5006061,tt0234054
5858407,tt0257927
7088713,tt0058007
7556999,tt0091810
7807762,tt0090667
9216194,tt0027456
9661323,tt0092630
11471041,tt12229874
12500777,tt1295080
14123005,tt0037801
14652733,tt0053045
16671760,tt0068863
17276420,tt0013771
18037848,tt0004227
19680069,tt0040623
19793512,tt0169444
20174868,tt1320310
20941575,tt9455528
21047476,tt0207805
21327515,tt1039647
21394464,tt1437858
21524942,tt0190614
21769565,tt0467820
23687606,tt0043532
24305522,tt0058709
24542123,tt0181305
26183167,tt0149601
27459231,tt0064685
28509585,tt0091117
31322655,tt0236763
32191147,tt0047869
32249139,tt1764278
32818151,tt0033958
32841791,tt0173114
32859140,tt1560154
33638304,tt1714210
35536369,tt0070361
35574760,tt1628055
36087549,tt0376620
143554,tt0103466
302757,tt0339034
1234079,tt0038777
1273551,tt0039356
1414394,tt0075276
1414402,tt0448267
2061620,tt0175526
2192166,tt0086022
2571821,tt0058886
3853935,tt0005339
4111251,tt0056545
6610948,tt0847825
7055037,tt0080768
8169701,tt0082443
8438953,tt0063271
9347378,tt0120674
9980173,tt0270053
10658708,tt0262890
11613765,tt0195778
12213224,tt0362230
12737389,tt0191783
14069014,tt0027976
14144087,tt0042335
15453651,tt0492754
16167639,tt0390624
17972487,tt0051471
18298837,tt0001671
18394730,tt0892769
18651698,tt0331497
20123215,tt0052098
20966610,tt0443604
22973813,tt1450633
25344650,tt0215065
25817064,tt1334556
26392517,tt0090882
26628464,tt1109478
27429199,tt0021206
27581632,tt0344699
28943027,tt1121801
29489697,tt0418889
31107105,tt0356152
31155256,tt0254466
32174477,tt0015902
62121,tt0031742
403051,tt0331621
477385,tt0305711
779774,tt0031826
781724,tt0111454
1012024,tt0093608
1291429,tt0098023
1325092,tt0256692
2139989,tt0084184
2337008,tt0452703
2789767,tt0054642
4835940,tt0067445
5734299,tt0431619
6172917,tt0109936
8438951,tt0432373
8582993,tt0492484
9170639,tt0030108
9968318,tt0102753
11379599,tt0055246
13065473,tt0021633
13293804,tt0783475
13293808,tt0178207
14440087,tt0032150
18664162,tt0043057
19134042,tt0071747
19280453,tt0095094
19408460,tt0028104
21287030,tt10407866
22643046,tt0392345
22645080,tt0143323
23367787,tt0132896
23687447,tt0043294
25080835,tt0052563
25655893,tt0060719
25799188,tt0421935
27907826,tt1705772
28376241,tt0076754
28645500,tt0173866
31976274,tt0066848
32078032,tt1850374
32456748,tt0063166
32622256,tt1648154
33496754,tt0057153
35507861,tt1699227
35770256,tt0343814
36377688,tt0177495
18230,tt0056119
739786,tt0098260
2501528,tt0106233
3818389,tt0015224
3894257,tt0057967
4217049,tt0773288
5915777,tt0377575
6172892,tt0058072
6429872,tt0261545
6877206,tt0194422
7721545,tt0371825
8247583,tt0902271
8376274,tt0261203
8555979,tt0023121
9673279,tt0397612
10449607,tt0027915
10707864,tt0292542
14440072,tt0380759
15804857,tt0017386
18393594,tt0097690
18603608,tt0031476
19286380,tt1475437
19895936,tt0084130
20949207,tt0037482
21517181,tt0035112
21675154,tt0228499
21859783,tt0367031
22288927,tt0064248
23901126,tt0246786
23995955,tt1320347
24160640,tt0004199
24423738,tt0119948
27753437,tt0181406
27996817,tt0057140
29425234,tt0047416
30177211,tt1189345
31316162,tt0017117
31646742,tt0032834
31657661,tt0055182
31930998,tt1758830
32358265,tt1760998
32840421,tt0046690
33047559,tt1982848
34898442,tt0023779
35141016,tt0204932
35536608,tt2182095
35601891,tt2048846
46387,tt0059311
436955,tt0106387
714334,tt0329101
3739855,tt0070814
4071544,tt0456020
5597562,tt0040186
5880273,tt0041450
5882237,tt0138447
6670576,tt0254617
8224272,tt0030942
9475093,tt0993754
11914633,tt0024235
12394565,tt0431860
12836470,tt0454176
13452919,tt0814685
14073356,tt0314831
14229474,tt0036429
14615738,tt0040462
15294037,tt0217679
16814368,tt0013778
17604789,tt1204882
18027908,tt0478324
19136103,tt0087071
19290613,tt0013982
20426846,tt1085862
20579365,tt0859631
21875073,tt0061808
22561914,tt0110044
22644918,tt0109808
23687855,tt0044594
23934336,tt0023469
24315911,tt0095381
27296332,tt0042257
27927543,tt0070338
28149534,tt0085748
28296119,tt0077947
28828794,tt0212164
28985266,tt1617636
32172257,tt0222825
32905753,tt0028492
33513288,tt0250463
34593544,tt0018349
36429898,tt1966464
68245,tt0061418
177783,tt0024353
302797,tt0093278
696316,tt0270610
1715414,tt0061811
2570318,tt0061170
2622639,tt0087452
2667323,tt0307078
3529964,tt0096933
4140604,tt0303297
4305002,tt0364955
5562511,tt6765754
5641035,tt0787484
7490122,tt0080762
8288529,tt0130350
8851761,tt0037124
9309271,tt0123253
12383034,tt0024592
14059291,tt0031552
14299571,tt0008884
17922358,tt1231287
18612902,tt1147523
18843103,tt0314014
19343738,tt0038318
20020813,tt1135084
20601498,tt0063229
20848381,tt0020813
22631529,tt0094359
22640487,tt0118734
22823673,tt0049091
23690998,tt0032312
25049137,tt0130797
26009799,tt0367952
26287505,tt0050594
29206827,tt1429432
31223331,tt1861312
31261744,tt0021915
31423651,tt0012940
32862958,tt0037249
32874019,tt0130795
33210995,tt0023507
33545423,tt0170585
33593226,tt0355571
34806850,tt0187553
35004734,tt0077824
106328,tt0265086
166813,tt0054331
418349,tt0071737
770260,tt0101902
798426,tt0109450
1922687,tt0316272
2001250,tt0047574
3329115,tt0384533
3607032,tt0085640
4544340,tt0089160
4785726,tt0472044
4949814,tt11357598
6640066,tt1051252
6795132,tt0984202
6839657,tt13683840
9912615,tt0192276
10122929,tt0337996
10834597,tt0113296
11096384,tt0809931
11464636,tt0218864
13384575,tt0002241
13433919,tt0228979
13667090,tt0459653
16593815,tt0034353
16655547,tt0030150
17840912,tt0184927
19862695,tt0119158
21227360,tt0017196
22228712,tt0029210
22810764,tt0031092
23288124,tt2158764
23371007,tt0288551
23389549,tt0022527
23943222,tt1413527
25943980,tt0248441
26978434,tt1592524
27488355,tt1830782
28379545,tt0175151
30129047,tt0052544
30698629,tt0113151
31001997,tt0008161
31025065,tt0023864
31165667,tt0038938
31270836,tt1535110
31960864,tt0248259
34404625,tt0156350
35943142,tt0078938
36448195,tt0276606
60174,tt0047472
65834,tt0108052
497890,tt0097050
540654,tt0082089
1731114,tt0086325
1795394,tt0049777
2360178,tt0310254
4784069,tt0413466
4885202,tt0458529
4890336,tt0296712
5831566,tt0760185
6169073,tt0024775
7154700,tt0189047
7192381,tt0437072
7192807,tt0022669
8049233,tt0025586
8579043,tt1087856
8606712,tt0113421
9974464,tt0247184
10301392,tt0142066
12945304,tt0269913
13072563,tt1090671
13247285,tt0062150
13310698,tt0416044
13516269,tt0237772
13722907,tt0003949
13965869,tt0086950
14841219,tt0031192
15630167,tt0856778
15946757,tt0086945
17715225,tt0026086
17919498,tt0457630
19200345,tt0271104
20234472,tt0454481
21450270,tt0107482
22022829,tt0048155
25812350,tt0185503
26456876,tt0432236
26849238,tt0261760
27387205,tt0119185
28578800,tt2380099
30672556,tt0174937
32967217,tt0337125
33328558,tt0003871
33498663,tt0107260
35071703,tt0180283
35282434,tt0218412
905971,tt0092086
1357152,tt0110066
4015758,tt0384783
4259578,tt0361503
6086631,tt0219952
6550576,tt0492714
6988352,tt0074972
9235373,tt0437857
9264265,tt0800039
9299510,tt0045616
9695354,tt0042893
9919417,tt0183077
10007089,tt0282129
10776142,tt0229949
11011900,tt0223384
11335511,tt0466831
14183099,tt1240979
14787568,tt0008547
17097079,tt0365069
18539488,tt0075467
18675380,tt0163891
18790597,tt0299876
18960947,tt0144178
19522049,tt0471834
20344012,tt1202572
21349622,tt0342512
22047047,tt1350512
22810161,tt0016112
23937456,tt1133995
25578209,tt1595842
26006495,tt0066262
26188169,tt0058949
26192132,tt0025472
26666439,tt1442391
27324966,tt1482991
28088301,tt0054250
28372218,tt0000067
29509667,tt0104464
29823228,tt0048508
30170738,tt0057816
31960347,tt0142370
33047905,tt0461336
33931510,tt0499041
35839766,tt0008037
448385,tt0060176
694787,tt0377818
886698,tt0057393
905964,tt0374102
994415,tt0381682
1357149,tt0242252
2456349,tt0035784
2631788,tt0060121
3966243,tt0142251
4281754,tt0096282
5411035,tt0082313
5877549,tt0050567
7379506,tt0119901
7987443,tt0052319
8896262,tt0360619
8984972,tt0180584
11778133,tt0010008
13076097,tt1093824
13385065,tt0002383
14368969,tt0181012
16812768,tt0026464
16839658,tt0037476
17830752,tt1029134
18413490,tt0081770
18580645,tt0024728
20003222,tt0003643
22786230,tt0045961
24008915,tt0023359
24817288,tt0065042
25456496,tt1764750
25702392,tt0893401
25853391,tt0122393
28038077,tt0061041
29100093,tt0318964
29130732,tt0010020
29259188,tt0209174
29640756,tt0988655
29823809,tt0071154
30662195,tt1966368
31155202,tt0254851
31157306,tt0281737
32567988,tt0464691
32987543,tt0002292
33352043,tt1671582
35036246,tt2403809
36025962,tt2373548
497737,tt0120487
1353524,tt0078151
1767914,tt0420101
2455295,tt0128370
4418169,tt0290281
5480052,tt0439817
5836236,tt0106226
6121598,tt0024067
6869004,tt0427157
8136508,tt0103926
8513207,tt0425236
10572926,tt0417586
10572944,tt0051117
10621212,tt0021106
10826173,tt9619962
10932345,tt0076550
11142410,tt0281280
11142414,tt8959642
12595448,tt0068207
12786966,tt0040000
13114148,tt0330294
14537381,tt1190556
15421054,tt0192512
18612965,tt1147513
18640799,tt1166100
19344277,tt0056990
19408859,tt0029478
23248722,tt1474864
23541277,tt0183056
24582349,tt0215307
25442568,tt1468381
25513596,tt0094984
26636619,tt0373427
26741752,tt0040482
26764231,tt0060492
27174834,tt0053200
27926743,tt0053381
28160687,tt1305147
28424036,tt0169865
28467224,tt0173380
28483386,tt0045772
29271529,tt1238715
33191839,tt0826712
33654437,tt10189094
73372,tt0000005
97646,tt0095016
551753,tt0105219
1225570,tt0029845
2137209,tt0078016
2390396,tt0411475
2413074,tt0054279
2415806,tt0119381
3546190,tt0077985
3610464,tt0039152
5096585,tt0419358
5222403,tt0111559
5861532,tt0078056
5986582,tt0058264
6114249,tt0058983
6417788,tt0015889
7269566,tt0199975
8266530,tt0303496
9797106,tt0194944
9797111,tt0033719
10091660,tt6344974
10382438,tt0466766
11142403,tt0155863
12137970,tt0848552
13677400,tt0060842
14276835,tt0006985
14357551,tt0094081
15113148,tt0060321
15173704,tt0121890
19285459,tt1101026
19834291,tt0048255
20374404,tt0179191
22644791,tt0289057
24549940,tt0396456
26928604,tt0057913
27252446,tt0027145
28768440,tt0031751
29901925,tt0054242
30984371,tt0046536
31155435,tt0254486
31170203,tt0097998
31499587,tt0021928
31802504,tt0292570
33395642,tt0827765
34012751,tt0236312
34356205,tt2124908
34958918,tt0014379
65436,tt0077402
1027060,tt0414055
1605120,tt0397103
1891886,tt0434409
2245035,tt0058990
2689074,tt0073697
2991187,tt0108451
3966465,tt0169621
4673167,tt0480345
7818706,tt0137457
7895523,tt0768120
7917619,tt0070351
8530075,tt0108608
9093265,tt0023157
10595362,tt0044154
10938283,tt0116153
11594202,tt0108601
11677522,tt0082696
12232829,tt0085547
13949631,tt0951144
16090959,tt0074472
16143895,tt0477719
17594593,tt0088332
18639038,tt0273048
19848785,tt3080602
20122845,tt0051099
20358263,tt0034372
21610246,tt0053339
21740728,tt0762085
23484172,tt0071978
23574413,tt2007972
25446077,tt0482987
26640523,tt0044552
27947298,tt1359434
28176921,tt0097755
28330156,tt0282131
28927786,tt0811008
30861685,tt0105599
31026756,tt0231288
31104969,tt0283941
31580401,tt1630613
31911361,tt0142852
32566350,tt1359029
33002534,tt0359546
33477458,tt0068723
33675945,tt10995346
35621965,tt2198101
35911970,tt0338389
36177098,tt0072265
171626,tt0248667
1251285,tt0095675
2092651,tt0059635
2496397,tt2173736
5471025,tt0053460
5603632,tt0018860
6115713,tt0045000
6795134,tt2373634
7275748,tt0063275
9203790,tt0089185
9915982,tt0051465
10160677,tt0034664
10933963,tt0075346
11168160,tt0406467
11747327,tt0042201
12243701,tt0454435
12907695,tt0032226
13021923,tt0249730
13715121,tt0037753
14214911,tt0251333
14740242,tt0045233
14785825,tt1316064
16051306,tt0013321
19232568,tt0290521
19490289,tt0430567
19876308,tt0114419
20221861,tt1566624
20751481,tt1708487
21381088,tt1242545
22435412,tt0013122
23173459,tt0146743
24180644,tt0126376
25623927,tt0055144
25882383,tt0044421
25946646,tt1483804
26377098,tt0031124
27610095,tt0118214
27665621,tt0052170
29709473,tt0046942
29960215,tt0433635
31029251,tt0036965
32932303,tt1371638
33230832,tt2014392
33270910,tt1417075
33493095,tt0063410
33813952,tt1632722
35943352,tt2399515
34130,tt0086567
839547,tt0032155
1475902,tt0071424
1592486,tt0432232
2163703,tt0155753
2409484,tt0388482
3154829,tt0118452
4933707,tt0145394
5338254,tt0053220
5696691,tt0485522
7258879,tt0435535
8077187,tt0418096
8466575,tt0030026
8678850,tt0103802
8969561,tt0959451
9977694,tt0089501
9997805,tt0198413
12416313,tt0219251
13726396,tt0005320
13737949,tt0813547
14472255,tt0494199
14785108,tt0499427
16731473,tt0063748
18496174,tt0236598
19114413,tt0498125
19699054,tt0109731
22643373,tt0012612
24227498,tt0053571
25019667,tt0356946
25145506,tt1579669
25194407,tt0052849
25303700,tt1014809
25479657,tt0049549
25529530,tt0069754
25595854,tt1436562
27802516,tt0170616
30245847,tt0038398
31157152,tt23558440
31497390,tt0047552
32420907,tt0072773
33002512,tt0366739
33049275,tt1856038
34330322,tt0009962
34470109,tt0131460
118739,tt0100851
1046501,tt0096461
1059688,tt0053134
1237100,tt0093163
1863256,tt0069398
2095475,tt0137100
2374420,tt0299404
2687986,tt0382810
2981197,tt0186975
4744688,tt0070074
4944673,tt0097770
5724079,tt0109112
7291111,tt0084854
7891946,tt0247945
11126051,tt0893534
11573895,tt0092532
11973790,tt0359398
13250367,tt0014419
14063053,tt1239294
15450622,tt0015739
16197656,tt0017374
16558535,tt1355546
17991914,tt0780582
18020227,tt0004751
18698642,tt0496673
20236920,tt0080337
20677329,tt0032831
20918140,tt0076011
21309110,tt0063614
21629628,tt2106363
22278676,tt0063157
22341776,tt0083910
22644912,tt0154030
23177313,tt0020448
23484650,tt0053224
23521224,tt0073103
23848447,tt0195723
24083977,tt0107040
24702976,tt0246906
24818029,tt0131484
26117807,tt3269056
28680396,tt0758720
29000170,tt1922768
29129963,tt1646111
32467498,tt0282695
33916997,tt1469864
34253785,tt0040764
34788603,tt0333312
236096,tt0068389
472897,tt0048707
737700,tt0340258
1274420,tt0354538
1617607,tt0070022
2108776,tt0104254
2217144,tt0110892
2451115,tt0084136
3132637,tt0048160
3149602,tt0176250
3844945,tt0105310
5512355,tt0120856
5731328,tt0833553
5933609,tt0289433
7299508,tt0765232
9604242,tt0060912
9919399,tt0183164
10027586,tt0156789
10301454,tt0070731
10566880,tt0073858
11938659,tt0136755
13856422,tt0050449
14619627,tt0041947
17733263,tt0914797
20481244,tt0114555
22778503,tt0086229
23922445,tt0237045
25111328,tt0119568
25745885,tt0025628
25754820,tt0179868
25793288,tt1515091
26162880,tt4317600
26438397,tt0071855
27048113,tt1262986
27423982,tt0033663
28923506,tt0101490
29832084,tt0210160
31156590,tt0283580
31539048,tt0279887
31761249,tt0169190
32724604,tt1971365
34709092,tt0082454
40672,tt0110413
1693395,tt0139699
2330967,tt0092858
3099675,tt0200530
3458214,tt0462246
3624149,tt0037932
4034543,tt0480821
4041425,tt0087932
4896282,tt0090217
5197334,tt0164143
5375236,tt0099245
8192063,tt0034843
9012262,tt0034091
9074461,tt0189154
9143511,tt2253560
9693961,tt0083033
9730490,tt0974593
10374164,tt0453115
10910275,tt1023142
11039716,tt0365929
11143260,tt2367218
14319659,tt0008871
15079308,tt0893525
15752432,tt0306071
16140540,tt0016417
16991229,tt0234658
17728854,tt0032986
18246654,tt0108243
18392617,tt0106980
18496707,tt0268446
18625362,tt0152145
18680384,tt0050834
19867536,tt1229827
20057780,tt0011031
20398873,tt1312156
21674699,tt0055051
22982069,tt1283287
23032931,tt0780049
23867726,tt1087578
24972992,tt0829427
25382451,tt0113824
25665895,tt0051964
28360586,tt0213490
28507160,tt0958172
32636880,tt1083448
32777680,tt0225145
32841235,tt0026785
34366855,tt1435453
35892897,tt0362999
518018,tt0240515
1197756,tt0054037
2173299,tt0096382
2258827,tt0016629
3564394,tt0026912
4876364,tt0098524
5374194,tt0285685
6014837,tt0050829
8277957,tt0108745
8806024,tt0033134
9788677,tt0176049
9994062,tt0198584
10611398,tt0056606
10953000,tt0415234
12248243,tt0099436
13407047,tt0447890
14007307,tt0013055
14108242,tt0006939
17763217,tt0150388
18793770,tt0042352
18906725,tt0045533
19030640,tt0293854
19878320,tt0131857
20668190,tt0157913
22643287,tt0010935
23393578,tt0180095
23789920,tt0116364
24465303,tt0032876
24653753,tt0833537
24726441,tt0065370
25248296,tt1519929
27707994,tt0262593
27719912,tt1821607
28145298,tt1696192
28467414,tt0170310
30598698,tt0104319
30984142,tt0038083
31979208,tt1138481
32300431,tt0215865
32613588,tt1746246
33730710,tt0070195
34340497,tt0007970
73455,tt0003897
183905,tt0239894
384673,tt0108649
417891,tt0142688
484102,tt0213847
644824,tt0241373
1152156,tt0059229
1693867,tt0208988
2728423,tt0033238
3048276,tt0410454
4161738,tt0291691
4238834,tt0133643
4747302,tt0816258
5266424,tt0119404
5766332,tt0088275
5823121,tt0385057
7741538,tt0041509
8786958,tt0107561
9119655,tt0225500
10162563,tt0091090
10970230,tt0061203
13954702,tt0242697
14327942,tt0099496
16179604,tt3763980
16179608,tt6812038
17510031,tt0043839
18258415,tt0390311
20077388,tt0830570
20601419,tt0063434
21031559,tt0041800
21586800,tt0030675
22643302,tt0432870
23683259,tt0028139
24121382,tt0035345
24376894,tt1312081
24676396,tt0287471
24838328,tt1637995
25633352,tt0960839
28155057,tt0036204
28649562,tt0067962
29028449,tt1102354
29031800,tt0024054
30040998,tt1466058
32103120,tt0083618
32456627,tt0059149
32687451,tt1339098
33064257,tt14715754
34260542,tt0327933
695780,tt0112641
1195560,tt0086837
2020187,tt0061504
2524297,tt0060548
2820985,tt0037449
4340578,tt0450440
4647202,tt0174095
7255948,tt0323730
7741845,tt0053290
7741916,tt0423881
8627618,tt0027876
8627638,tt0837106
8744262,tt0043567
11028867,tt0124014
11650500,tt0076033
11945073,tt0073104
12097318,tt0075845
12890638,tt1031254
14053126,tt0129854
15477301,tt1170359
17595982,tt0997174
18641571,tt1191113
18905567,tt0289623
19155004,tt0040002
19267610,tt0056377
19301664,tt0234367
19522572,tt0088105
21442739,tt0078509
22077582,tt0163591
22622319,tt0327567
23641428,tt1346989
25896239,tt0086063
27858885,tt0318612
27988335,tt0192454
28268427,tt1578582
29337689,tt0049448
30386594,tt0070839
31272168,tt2133300
31703370,tt1852006
31743501,tt2071613
32107837,tt0025536
32294039,tt0063503
33088785,tt1764657
33759061,tt0294494
34083061,tt0060784
34541698,tt1411250
35290553,tt0075713
296997,tt0182295
1590940,tt0119485
1864142,tt0082307
2743891,tt0095519
3202391,tt0112844
3572019,tt0091003
4272659,tt0239496
4352911,tt0050099
5276857,tt0144969
5307150,tt0287535
6550694,tt0470883
6574607,tt0060581
6574608,tt0367657
8546068,tt0933387
9997810,tt0188874
10777189,tt0176101
11709006,tt0023243
12202956,tt0109847
12317186,tt0378025
12495132,tt0094149
13383298,tt0497500
14143964,tt0038616
14437070,tt0047460
16185034,tt0052327
17181212,tt0164401
17182731,tt0042293
17366863,tt0292634
17494201,tt0889194
18823157,tt0273083
21369620,tt3290368
21687004,tt0456673
21720602,tt1725013
24139924,tt0066436
24161966,tt0014970
25079725,tt0057706
25121615,tt1376195
25475517,tt0245691
25664434,tt0094989
25737602,tt0072368
26869980,tt0026248
27430906,tt0033669
28293207,tt0039304
28991395,tt0159588
30011005,tt0044619
31145076,tt0243994
31282913,tt0053316
31879389,tt0142845
34508909,tt7088510
35298627,tt0091320
66841,tt0116329
176762,tt0298228
543433,tt0104694
2140657,tt0810022
