wiki_ID,char_words,order,gender
86533,Lizzie,5.0,F
86533,Tasha,,F
86533,Mitt,6.0,M
86533,Rochelle,3.0,F
86533,Nancy,1.0,F
86533,Grace,10.0,F
87983,Billy,5.0,M
87983,Chris,1.0,M
87983,Grundy,13.0,M
87983,Teddy,3.0,M
87983,Ace,4.0,M
87983,Hogan,6.0,M
87983,Vince,8.0,M
87983,Charlie,6.0,M
87983,Chambers,1.0,M
87983,The,14.0,M
87983,Denny,15.0,M
87983,Gordie,0.0,M
87983,Vern,2.0,M
87983,Milo,12.0,M
87983,Mayor,13.0,M
87983,Merrill,4.0,M
88075,Rosaline,26.0,F
88075,De,1.0,F
88075,William,,M
88075,Will,0.0,M
88075,Queen,4.0,F
88075,Master,35.0,M
88075,Ralph,10.0,M
88075,Preacher,,M
88075,Viola,1.0,F
88075,Elizabeth,4.0,F
88075,Ned,7.0,M
88075,Lady,16.0,F
88075,Richard,12.0,M
88075,Hugh,3.0,M
88075,Lambert,47.0,M
88075,Lord,6.0,M
88075,Philip,2.0,M
88075,Henry,17.0,M
88075,John,14.0,M
88326,Peterson,2.0,F
88326,Florence,11.0,F
88326,Simone,14.0,F
88326,Sloane,2.0,F
88326,Grace,,F
88326,English,10.0,M
88326,Ferris,0.0,M
88326,Garth,,M
88326,Flower,32.0,M
88326,Jeanie,4.0,F
88326,Cameron,1.0,M
88326,Katie,5.0,F
88326,Tom,6.0,M
88326,Ed,3.0,M
88326,Rooney,3.0,M
88326,Sparrow,11.0,F
88609,Sarek,8.0,M
88609,Scott,4.0,M
88609,Hikaru,5.0,M
88609,Pavel,6.0,M
88609,Montgomery,4.0,M
88609,Gillian,3.0,F
88609,Council,11.0,M
88609,Grayson,,F
88609,Leonard,2.0,M
88609,Taylor,3.0,F
88609,Fleet,,M
88609,President,11.0,M
88609,Kirk,0.0,M
88609,James,0.0,M
88609,Chapel,10.0,F
88609,Amanda,9.0,F
88609,Admiral,0.0,M
88609,Uhura,7.0,F
88678,Mufasa,,M
88678,Simba,,M
88678,Timon,,M
88678,Ed,,M
88678,Nala,,F
88678,Sarabi,,F
88678,Sarafina,,F
89272,Wade,0.0,M
89272,Irving,1.0,F
89272,Abbie,1.0,F
89272,Hatton,0.0,M
89397,Gavin,10.0,M
89397,James,10.0,M
89397,Julian,11.0,M
89397,General,12.0,M
89397,Major,79.0,M
89397,Colonel,70.0,M
89397,Frost,6.0,M
89397,Lieutenant,45.0,M
89445,Maria,9.0,F
89445,Michael,8.0,M
89445,Owens,0.0,
89445,Gary,5.0,M
89445,Frances,2.0,F
89445,Lady,10.0,F
89445,Jimmy,4.0,M
89445,Antonia,7.0,F
89445,Bennett,13.0,F
89445,Kylie,6.0,F
89445,Bridget,,F
89445,Sally,0.0,F
89445,Linda,13.0,F
89445,Gillian,1.0,
89445,Owens,0.0,F
89445,Gillian,1.0,F
89445,Hallet,5.0,M
89541,Mark,1.0,M
89541,Gor,1.0,M
89631,Brand,1.0,M
89631,Mikey,0.0,M
89631,Mama,10.0,F
89631,Francis,9.0,M
89631,Walsh,12.0,F
89631,Jake,8.0,M
89631,Rosalita,11.0,F
89631,Andy,4.0,F
89793,Denys,0.0,M
89793,Karen,1.0,F
89818,Queen,1.0,F
89818,Ragnar,16.0,M
89818,Boy,13.0,
89818,Archer,8.0,M
89818,Rethel,8.0,M
89818,Ibn,0.0,M
89818,King,14.0,M
89818,Joyous,2.0,M
89818,Wise,10.0,M
89818,Ahmed,,M
90039,Mary,6.0,F
90039,Nancy,1.0,F
90039,Pearl,3.0,F
90039,Agent,,M
90039,Tony,8.0,M
90039,Kent,8.0,M
90039,Tina,2.0,F
90039,Richard,5.0,M
90039,Mel,0.0,M
90156,Nick,0.0,M
90684,Sasha,5.0,M
90684,Bella,8.0,F
90684,Grace,1.0,F
90684,Sofie,10.0,F
90684,Imogene,2.0,F
91133,Bobby,6.0,
91133,Daniel,0.0,M
91133,Mills,2.0,F
91133,Mills,2.0,
91133,John,3.0,M
91133,Ali,2.0,F
91133,Barbara,14.0,M
91133,Kai,,M
91133,Cobra,,M
91133,Freddy,10.0,
91133,Lawrence,5.0,M
91133,Fernandez,10.0,
91133,Tommy,7.0,
91133,Lucille,4.0,F
91133,Dutch,8.0,M
91133,Johnny,5.0,M
91133,Jimmy,9.0,M
91133,Brown,6.0,
91133,Jerry,12.0,M
92540,Elliott,0.0,M
92540,John,4.0,M
92540,Suzanne,9.0,F
92540,Keith,4.0,M
92540,Nora,7.0,F
92540,Robert,6.0,M
92540,Hung,7.0,F
92540,Hung,6.0,M
92540,Brother,,M
92540,Humphrey,2.0,M
92540,Lee,11.0,M
92540,Mark,0.0,M
92540,Han,1.0,F
92540,Adeline,3.0,F
92566,Helen,7.0,F
92566,Benson,5.0,M
92566,Marjorie,,F
92566,Millie,4.0,F
92566,Flo,3.0,F
92566,Rosemary,2.0,F
92566,Carter,0.0,M
92566,Irma,8.0,F
92566,Owens,1.0,F
92566,Christine,11.0,F
92566,Howard,6.0,M
92566,Alan,5.0,M
92566,Hal,0.0,M
92580,Josh,2.0,M
92580,Jess,0.0,M
92582,Benedict,1.0,M
92582,Angel,8.0,M
92582,Leslie,0.0,F
92582,Benedict,0.0,F
92582,Jett,2.0,M
92596,Major,0.0,M
92596,Webster,7.0,M
92596,Colonel,,M
92596,Webster,1.0,F
92596,Katsumi,5.0,F
92596,Mike,2.0,M
92596,Kelly,6.0,M
92596,Crawford,,M
92596,Eileen,1.0,F
92596,Bailey,2.0,M
92596,Joe,6.0,M
92596,Lloyd,0.0,M
92596,Mark,,M
92605,Judge,,M
92605,The,,
92605,Court,18.0,M
92608,Romaine,,F
92608,Leonard,0.0,M
92608,Sir,2.0,M
92608,Wilfrid,2.0,M
92642,Noah,1.0,M
92642,Jackson,0.0,M
92642,Cullen,1.0,M
92642,John,0.0,M
92684,Paul,0.0,M
92688,Joe,1.0,M
92688,Alice,0.0,F
92689,Prince,,M
92689,Milo,,M
92689,Kushana,,F
92689,Lord,,M
92689,Mayor,,M
92689,Nausicaa,,F
92689,Asbel,,M
92703,Paddy,1.0,M
92703,Ida,0.0,F
92706,Ray,32.0,M
92706,James,0.0,M
92706,Nick,32.0,M
92706,Frank,3.0,M
92706,Major,8.0,M
92706,Wolcott,8.0,M
92706,Nell,13.0,F
92706,Champion,1.0,M
92706,Billy,2.0,M
92706,Watson,5.0,F
92706,Bridges,7.0,M
92706,Cully,11.0,M
92706,Averill,0.0,M
92706,Canton,3.0,M
92706,Ella,5.0,F
92706,Mayor,9.0,M
92706,Fred,10.0,M
92706,Charlie,9.0,M
92706,John,7.0,M
92706,Trapper,10.0,M
92706,Irvine,2.0,M
92706,Nathan,1.0,M
92715,Hans,4.0,M
92715,Ernst,1.0,M
92715,Judge,,M
92715,Rolfe,4.0,M
92715,Rudolph,6.0,M
92715,Dan,0.0,M
92715,Harrison,7.0,M
92715,Haywood,0.0,M
92999,Charles,8.0,M
92999,Girl,25.0,F
92999,William,3.0,M
92999,John,12.0,M
92999,Agent,8.0,M
92999,Ames,2.0,F
92999,Winifred,2.0,F
92999,Tracy,7.0,F
92999,Bob,16.0,M
92999,Levy,12.0,M
92999,Amy,11.0,F
92999,Aide,31.0,M
92999,Conrad,1.0,M
92999,Liz,6.0,F
92999,Richardson,16.0,M
92999,Johnny,5.0,M
92999,Dean,5.0,M
92999,Young,8.0,M
92999,Wrangler,15.0,M
92999,Brean,1.0,M
92999,Neal,,M
92999,Stanley,0.0,M
92999,Grace,13.0,F
92999,King,4.0,M
92999,Pet,15.0,M
92999,Cain,11.0,F
92999,Senator,42.0,M
93559,Helen,4.0,F
93559,Court,16.0,M
93559,Marci,11.0,F
93559,Rosemond,4.0,F
93559,Reynolds,16.0,M
93559,Bunny,15.0,F
93559,Greg,6.0,M
93559,Clorissa,18.0,F
93559,Kathryn,1.0,F
93559,Cecile,3.0,F
93559,Blaine,5.0,M
93559,Ronald,7.0,M
93559,Annette,2.0,F
93559,Caldwell,3.0,F
93559,Clifford,7.0,M
93559,Sebastian,0.0,M
93760,Carver,11.0,M
93760,Tony,6.0,M
93760,Gay,24.0,F
93760,Moss,6.0,M
93760,Phil,8.0,M
93760,Goddess,21.0,F
93760,Andrew,11.0,M
93760,Abrams,3.0,F
93760,Nomi,0.0,F
93760,Hope,14.0,F
93760,Smith,4.0,M
93760,Henrietta,7.0,
93760,Zack,2.0,M
93760,Malone,0.0,F
93760,Jeff,13.0,M
93760,Marty,10.0,M
93760,James,4.0,M
93760,Al,5.0,M
93760,Molly,3.0,F
93760,Cristal,1.0,F
93760,Torres,5.0,M
93760,Penny,14.0,F
93760,Carpenter,24.0,F
93760,Carey,2.0,M
95953,Milton,5.0,M
95953,Bob,10.0,M
95953,Anne,8.0,F
95953,Tom,7.0,M
95953,Peter,0.0,M
95953,Bill,6.0,M
95953,Bolton,2.0,M
95953,Nina,12.0,F
95953,Michael,2.0,M
95953,Samir,3.0,M
95953,Porter,11.0,M
95953,Dom,9.0,M
95953,Swanson,15.0,M
95953,Lawrence,4.0,M
95953,Drew,14.0,M
95953,Joanna,1.0,F
96893,Leon,11.0,M
96893,Alessandro,17.0,M
96893,Cesar,15.0,M
96893,Kevin,7.0,M
96893,George,0.0,M
96893,Archie,29.0,M
96893,Young,14.0,F
96893,Buckley,2.0,F
96893,Fred,10.0,M
96893,Sigmond,29.0,M
96893,Rada,20.0,F
96893,Derek,4.0,M
96893,Augusto,8.0,M
96893,Jung,0.0,M
96893,Jung,1.0,F
96893,Kristina,14.0,F
96893,Ermine,3.0,F
96893,Maria,19.0,F
96893,Barbara,2.0,F
96893,Diego,5.0,M
96893,Pablo,6.0,M
96893,Mirtha,1.0,F
96893,Young,13.0,M
97646,Dwayne,5.0,M
97646,Harry,8.0,M
97646,Franco,10.0,
97646,Holly,3.0,F
97646,Powell,4.0,M
97646,Marco,14.0,M
97646,Johnson,21.0,M
97646,Tony,11.0,M
97646,Uli,17.0,M
97646,Joseph,9.0,M
97646,Richard,7.0,M
97646,Robinson,5.0,M
97646,Yoshinobu,9.0,M
97646,Argyle,6.0,M
97646,Alexander,13.0,
97646,Al,4.0,M
97646,Theo,12.0,M
97646,Gennaro,3.0,F
97646,Ellis,8.0,M
97646,Little,22.0,M
97646,Karl,2.0,M
97646,John,0.0,M
97646,Hans,1.0,M
97732,Jones,0.0,M
97732,Tom,0.0,M
97734,Homer,0.0,M
97734,Smith,0.0,M
97740,Scott,0.0,F
97740,Diana,0.0,F
97758,General,,M
97758,Yuri,0.0,M
97758,Sasha,13.0,
97758,Lara,1.0,F
97758,Girl,8.0,F
97758,Anna,6.0,F
97758,Alexander,7.0,M
97758,Doctor,,M
97758,Tonya,2.0,F
97758,Zhivago,0.0,M
97758,The,8.0,F
97758,Pasha,5.0,M
98019,Princess,0.0,F
98019,Alexandra,0.0,F
98503,Alfie,0.0,M
98506,Charlie,13.0,M
98506,The,5.0,M
98506,Chief,3.0,M
98506,Elspeth,1.0,F
98506,Palmer,11.0,F
98506,Alison,11.0,F
98506,Link,3.0,M
98506,Alice,7.0,F
98506,Walt,0.0,M
98506,Whittaker,0.0,M
98506,Norman,6.0,M
98506,Jones,6.0,M
98506,Whittaker,1.0,F
98506,Luther,9.0,M
98506,Hawkins,4.0,M
98506,Alexei,8.0,M
98508,Holman,0.0,M
98508,Shirley,3.0,F
98508,Jake,0.0,M
98991,Jay,5.0,M
98991,Liz,13.0,F
98991,Bethany,2.0,F
98991,Hicks,12.0,M
98991,Doe,9.0,M
98991,Sloane,,F
98991,Grant,12.0,M
98991,Rufus,7.0,M
98991,Bob,27.0,M
98991,John,9.0,M
98991,Noman,,M
98991,Jersey,9.0,M
98991,Kane,15.0,M
98991,Azrael,4.0,M
98991,Loki,1.0,M
98991,Cardinal,8.0,M
98991,Serendipity,3.0,F
99015,Albert,3.0,M
99015,Blossom,3.0,M
99015,Lucky,,M
99015,John,0.0,M
99015,Matthew,2.0,M
99015,Emma,1.0,F
99022,Rachel,0.0,F
99022,Cameron,0.0,F
99025,Juliet,1.0,F
99025,Gregory,16.0,M
99031,Etta,2.0,F
99031,Harvey,8.0,M
99031,Marshal,9.0,M
99031,Butch,0.0,M
99031,Sheriff,5.0,M
99031,Kid,1.0,M
99031,Agnes,7.0,F
99031,The,,M
99031,Sundance,1.0,M
99031,Logan,8.0,M
99031,Garris,3.0,M
99031,Cassidy,0.0,M
99031,Macon,10.0,M
99031,Percy,3.0,M
99123,Helen,8.0,F
99123,Annie,2.0,F
99123,Terry,11.0,M
99123,Crash,,M
99123,Pilot,,M
99123,Young,19.0,M
99123,Friend,20.0,M
99123,Jack,0.0,M
99123,Car,,M
99123,Jaguar,6.0,M
99123,Traven,0.0,M
99123,Ray,13.0,M
99123,In,,F
99123,Female,22.0,F
99123,Harry,,M
99123,Porter,2.0,F
99123,Man,,M
99123,Driver,23.0,M
99123,Payne,1.0,M
99123,Anchor,31.0,F
99123,Vince,29.0,M
99123,Howard,1.0,M
99123,Lady,,F
99123,Ortiz,10.0,M
99123,Captain,,M
99123,Sam,9.0,M
99123,Baby,25.0,F
99123,Robin,17.0,F
99123,Anchor,31.0,M
99123,Norwood,7.0,M
99123,Stephens,5.0,M
99123,Guy,,M
99123,Bob,28.0,M
99304,Betty,11.0,F
99304,Sandra,10.0,F
99304,Earl,5.0,M
99304,Franklin,4.0,M
99304,Delano,,M
99304,Danny,2.0,M
99304,James,6.0,M
99304,Anthony,9.0,M
99304,Joe,29.0,M
99304,Billy,8.0,M
99304,Roosevelt,4.0,M
99304,Richards,56.0,M
99304,Thompson,8.0,M
99304,Petty,,M
99304,Barbara,12.0,F
99304,Jack,56.0,M
99304,Martha,13.0,F
99304,Thurman,15.0,M
99304,Miller,3.0,M
99304,Walker,2.0,M
99304,Evelyn,1.0,F
99304,Wood,14.0,M
99304,Rafe,0.0,M
99304,President,,M
99304,Doris,3.0,M
99304,Johnson,1.0,F
99304,Red,7.0,M
99454,George,0.0,M
99454,Willy,29.0,
99454,General,6.0,M
99459,Mel,0.0,M
99459,Livingston,4.0,F
99459,Gwen,5.0,F
99459,Tanya,4.0,F
99463,Nicoli,4.0,M
99463,Doyle,0.0,M
99463,Buddy,2.0,M
99463,Jimmy,0.0,M
99463,Salvatore,,M
99463,Alain,1.0,M
99463,Russo,2.0,M
99463,Marie,7.0,
99463,Pierre,4.0,M
99463,Angie,9.0,
99463,Devereaux,5.0,M
99464,Marie,5.0,F
99464,Tatiana,4.0,F
99464,Alexandra,1.0,F
99464,Queen,9.0,F
99464,Olga,3.0,F
99464,The,9.0,F
99464,Nicholas,0.0,M
99464,Anastasia,7.0,F
99464,Alexis,2.0,M
99545,Terry,12.0,M
99545,Ian,21.0,M
99545,Faith,21.0,M
99545,Jeanine,4.0,F
99545,Nigel,0.0,M
99545,Tommy,5.0,M
99545,Belinda,14.0,F
99545,Derek,2.0,M
99545,Polly,18.0,F
99545,Marty,3.0,M
99545,Denis,20.0,M
99545,Brown,11.0,M
99545,Bobbi,7.0,F
99545,Angelo,9.0,M
99545,Mick,22.0,M
99545,John,6.0,M
99545,Morty,10.0,M
99545,Ladd,12.0,M
99545,David,1.0,M
99545,Tucker,11.0,M
99545,Sir,20.0,M
99984,Ricky,,M
99984,Senora,25.0,F
99984,Xavier,,M
99984,Mia,25.0,F
99984,Miguel,,M
99984,Charlie,,M
99984,Johnny,,M
100274,Kat,6.0,M
100274,Minerva,5.0,F
100274,Hawkins,0.0,M
100274,Darwin,4.0,M
100274,Kit,6.0,M
100274,Tommy,1.0,M
100274,Eddie,0.0,M
100700,Payne,9.0,F
100700,Chief,8.0,M
100700,Reggie,25.0,
100700,Archibald,2.0,F
100700,Debby,37.0,F
100700,Turner,1.0,M
100700,Mitch,4.0,M
100700,Smith,17.0,M
100700,Gina,10.0,F
100700,John,0.0,M
100700,Smith,16.0,F
100700,Gus,8.0,M
100700,Julie,11.0,F
100700,Frank,3.0,M
100700,Quincy,0.0,M
100700,Tuck,14.0,M
100700,Quigley,4.0,M
100700,Michael,,M
100700,Archibald,0.0,M
100700,Monroe,8.0,M
100700,Max,7.0,M
100700,Lester,5.0,M
100700,Raymond,1.0,M
100700,Steve,6.0,M
100700,Ellen,22.0,F
100700,Rebecca,9.0,F
100700,Conlin,7.0,M
100700,Denise,2.0,F
100700,Moody,15.0,M
100700,Matthews,5.0,M
100700,Bird,11.0,F
100700,Jimmy,13.0,M
100700,Klein,22.0,F
100700,Miriam,16.0,F
100700,Freddy,42.0,M
100700,Maguire,6.0,M
101384,Mary,2.0,F
101398,Priam,23.0,M
101398,Queen,21.0,F
101398,Marcellus,12.0,M
101398,Prince,0.0,M
101398,English,22.0,M
101398,Horatio,5.0,M
101398,Claudius,1.0,M
101398,Ghost,15.0,M
101398,Gertrude,3.0,F
101398,Hamlet,0.0,M
101398,Yorick,26.0,M
101398,Reynaldo,11.0,M
101398,Ophelia,2.0,F
101398,King,1.0,M
101398,Sailor,32.0,M
101398,Osric,10.0,M
101401,Marcellus,13.0,M
101401,Bernardo,12.0,M
101401,Claudius,2.0,M
101401,Reynaldo,15.0,M
101401,Gertrude,1.0,F
101401,Hamlet,0.0,M
101401,Prince,,M
101401,Ophelia,5.0,F
101401,The,3.0,M
101401,Francisco,14.0,M
101401,King,16.0,M
101401,Ghost,3.0,M
101401,Horatio,6.0,M
101401,Queen,17.0,M
101401,Osric,11.0,M
101408,Horatio,7.0,M
101408,Hamlet,0.0,M
101408,Gertrude,2.0,F
101408,Osric,13.0,M
101408,Ghost,3.0,M
101408,Ophelia,6.0,F
101408,The,,M
101408,Claudius,1.0,M
101408,King,19.0,M
101408,Prince,,M
101408,Marcella,8.0,F
101523,Tricia,57.0,F
101523,Graves,3.0,M
101523,Hicks,4.0,M
101523,Baby,26.0,F
101523,Dante,4.0,M
101523,Luther,20.0,M
101523,Justice,5.0,F
101523,Sheriff,11.0,M
101523,Brodie,10.0,M
101523,Bob,26.0,F
101523,Sissy,6.0,F
101523,Brent,14.0,M
101523,Jones,57.0,F
101523,Jay,0.0,M
101523,King,20.0,M
101523,Alyssa,58.0,F
101523,Bruce,10.0,M
101523,Marshal,9.0,M
101523,Randal,3.0,M
101523,Chaka,20.0,M
101523,Hooper,59.0,M
101523,Holden,2.0,M
101523,Edwards,10.0,M
101523,Chrissy,7.0,F
101523,Reg,15.0,M
101523,Bob,1.0,M
101523,Missy,8.0,F
101813,Tony,15.0,M
101813,Josh,7.0,M
101813,Ed,10.0,M
101813,Bill,28.0,M
101813,Alan,4.0,M
101813,Campbell,0.0,M
101813,Campbell,6.0,F
101813,Frank,16.0,M
101813,Jeannie,25.0,F
101813,Peterson,14.0,F
101813,Potter,,M
101813,Cash,2.0,M
101813,Sydney,,M
101813,Arnie,3.0,M
101813,Paula,12.0,F
101813,Evelyn,9.0,F
101813,Reynolds,1.0,F
101813,Kenny,32.0,
101813,Lorraine,13.0,F
101813,Peter,5.0,M
101813,Wong,22.0,M
101813,Jack,0.0,M
101813,Adelle,11.0,F
101813,Annie,6.0,F
101813,Kate,1.0,F
101813,Sam,22.0,M
101813,Betty,14.0,F
101813,Thompson,9.0,F
101899,Drew,3.0,M
101899,Lonnie,5.0,M
101899,Bobby,2.0,M
101899,Man,4.0,M
101899,Sheriff,17.0,M
101899,Lewis,1.0,M
101899,Ed,0.0,M
101899,Boy,5.0,M
101899,Gentry,0.0,M
101907,Walter,2.0,M
101910,Roberts,1.0,M
101910,Claiborne,4.0,M
101910,Harlee,4.0,M
101910,Duncan,2.0,M
101910,Doug,1.0,M
101910,Jim,2.0,M
101914,Sonny,0.0,M
101914,Sal,,M
101914,Eugene,2.0,M
101914,Leon,3.0,M
101927,Guthrie,0.0,M
101927,Johnson,6.0,M
101927,Woody,0.0,M
101927,Luther,6.0,M
101935,Haywood,31.0,M
101935,Sam,31.0,M
101935,Diana,1.0,F
101935,Edward,32.0,M
101935,Laureen,38.0,F
101935,Kahn,7.0,M
101935,Harry,10.0,M
101935,Howard,0.0,M
101935,Arthur,6.0,M
101935,Herron,18.0,M
101935,Robert,34.0,M
101935,Ahmed,7.0,M
101935,Great,7.0,M
101935,Bill,18.0,M
101935,Barbara,14.0,F
101935,Walter,13.0,
101935,George,9.0,M
101935,Louise,4.0,F
101935,Stein,27.0,
101935,Hobbs,38.0,F
101935,Beale,0.0,M
101935,Chaney,5.0,M
101935,Frank,3.0,M
101935,Nelson,5.0,M
101935,Grant,21.0,M
101935,Willie,27.0,
101935,Ruddy,32.0,M
101935,Christensen,1.0,F
101935,Jensen,6.0,M
101935,Max,2.0,M
101935,Hunter,10.0,M
101935,Merrill,21.0,M
101943,Garfield,0.0,M
101943,Elliot,0.0,M
101943,Paula,1.0,F
101954,Hardy,9.0,M
101954,Major,8.0,M
101954,David,2.0,M
101954,Count,0.0,M
101954,Kip,4.0,M
101954,Geoffrey,5.0,M
101954,Madox,6.0,M
101954,Laszlo,,M
101954,Clifton,5.0,M
101954,Mary,7.0,F
101954,Jan,15.0,F
101954,Clifton,3.0,F
101954,Katharine,3.0,F
101954,Oliver,14.0,M
101954,Hana,1.0,F
101954,Fouad,12.0,M
102026,Marguerite,,F
102026,Bob,14.0,M
102026,Lamarr,7.0,M
102026,Lenny,4.0,M
102026,Paxton,11.0,M
102026,Chesterfield,12.0,M
102026,Page,51.0,M
102026,Chad,8.0,M
102026,Virgil,49.0,M
102026,Male,51.0,M
102026,Siler,10.0,M
102026,Freddy,16.0,M
102026,Grissom,49.0,M
102026,White,0.0,M
102026,Faye,2.0,F
102026,Vic,15.0,M
102026,Jimmy,3.0,M
102026,Tina,6.0,F
102026,Victor,,M
102026,Patterson,1.0,M
102026,Diane,17.0,F
102026,Del,11.0,M
102026,Troy,12.0,M
102026,Dane,17.0,F
102026,Dolan,2.0,F
102026,Guy,1.0,M
102026,Patterson,19.0,F
102026,Horace,9.0,M
102026,Sol,10.0,M
102026,Phil,9.0,M
102026,Mattingly,3.0,M
103011,Bob,2.0,M
103011,Luke,1.0,M
103011,Viola,,F
103011,Munson,3.0,F
103011,Martin,1.0,M
103011,Sally,0.0,F
103011,Hyde,0.0,F
103011,Hyde,2.0,M
103018,Julia,5.0,F
103018,Jordan,2.0,M
103018,Betty,1.0,F
103018,Joe,0.0,M
103018,Pendleton,0.0,M
103018,Logan,1.0,F
103021,Tex,2.0,M
103021,Erich,6.0,M
103021,Hayes,0.0,M
103021,Hamidou,4.0,M
103021,Booth,5.0,M
103021,Daniels,10.0,M
103021,Judge,11.0,M
103021,Max,7.0,M
103021,Susan,1.0,F
103021,Chief,11.0,M
103021,Jimmy,5.0,M
103021,Billy,0.0,M
103021,Stanley,10.0,M
103022,Charlie,3.0,M
103022,Phil,9.0,M
103022,Saul,1.0,M
103022,Tanya,10.0,F
103022,Jean,11.0,F
103022,Sue,28.0,F
103022,Martin,2.0,M
103022,Elaine,4.0,F
103022,Bob,7.0,
103022,Jeannette,6.0,F
103022,Edward,12.0,M
103022,Rowan,13.0,M
103022,Erica,0.0,F
103022,Patti,5.0,F
103022,Herb,13.0,M
103026,Judge,8.0,M
103026,Ted,0.0,M
103026,Billy,3.0,M
103026,Spencer,9.0,M
103026,Kramer,1.0,F
103026,John,4.0,M
103026,Joanna,1.0,F
103026,Jim,5.0,M
103026,Phelps,2.0,F
103026,Phyllis,6.0,F
103026,Kramer,0.0,M
103026,Bernard,6.0,F
103026,Margaret,2.0,F
103026,Shaunessy,4.0,M
103029,Mike,1.0,M
103029,Evelyn,4.0,F
103029,Ray,5.0,M
103029,Nancy,8.0,F
103029,Rod,7.0,M
103029,Brother,10.0,M
103029,Dave,0.0,M
103029,Katherine,6.0,F
103029,Suzy,13.0,F
103029,Cyril,2.0,M
103033,Bonnie,5.0,F
103033,Al,13.0,M
103033,Vernon,3.0,M
103033,Ellis,8.0,M
103033,Norma,0.0,F
103033,Harper,8.0,M
103033,Benson,11.0,M
103033,Hubbard,12.0,M
103033,Leona,4.0,F
103033,Landon,13.0,M
103033,Wayne,6.0,M
103033,Reuben,2.0,M
103033,Sonny,1.0,M
103033,George,11.0,M
103033,Sam,7.0,M
103033,Rae,0.0,F
103033,Mae,5.0,F
103033,Watson,9.0,M
103088,Forrest,22.0,M
103088,Mildred,,F
103088,Juliet,1.0,F
103088,Veronica,,F
103088,German,,
103088,Carlos,19.0,M
103088,Forrest,1.0,F
103088,Hood,24.0,M
103088,German,,M
103088,Marshall,,M
103088,Lake,,F
103088,Rodriguez,19.0,M
103088,Field,3.0,M
103088,Rigby,0.0,M
103088,Pierce,,F
103325,Bar,,M
103325,Noble,,M
103325,Patron,,M
103325,Kid,,F
103325,Matti,,M
103325,General,,M
103325,Marty,,M
104916,George,1.0,M
104916,Barnett,16.0,F
104916,Merv,55.0,M
104916,Michael,9.0,M
104916,Andy,0.0,M
104916,Maynard,4.0,M
104916,Smith,4.0,M
104916,Diane,16.0,F
104916,Janice,8.0,F
104916,Carol,10.0,
104916,Bob,3.0,M
104916,Lynne,2.0,F
104916,Stanley,7.0,M
104916,Griffin,55.0,M
104984,Ludmilla,5.0,F
104984,Adrian,,F
104984,Creed,3.0,M
104984,Apollo,3.0,M
104984,Tony,6.0,M
104984,Rocky,12.0,M
104984,Evers,6.0,M
105394,Freda,7.0,F
105394,Maggie,0.0,F
105394,Alice,8.0,F
105394,Superior,,F
105394,Rocco,6.0,M
105394,Carl,5.0,M
105394,Diane,2.0,F
105394,David,3.0,M
105394,Teddy,9.0,M
105394,Sister,,F
105397,Girl,30.0,F
105406,Chick,,F
105434,Tommy,,M
105434,Andreas,16.0,M
105434,Diane,5.0,F
105434,Gail,11.0,F
105434,Lizzy,10.0,F
105434,Agent,24.0,M
105434,Boy,,M
105434,Allison,9.0,F
105434,Renton,0.0,M
105434,Sheriff,23.0,M
105434,Renton,8.0,F
105434,Mark,0.0,M
105434,Forrester,13.0,M
105434,Gavin,12.0,M
105434,Mikey,13.0,M
105434,Man,20.0,M
105872,Travis,6.0,M
105872,Murray,4.0,M
105872,Elton,7.0,M
105872,Dionne,1.0,F
105872,Cher,0.0,F
105872,Toby,11.0,F
105872,Josh,3.0,M
105872,Amber,5.0,F
105872,Christian,12.0,M
105872,Hall,10.0,M
105872,Wendell,10.0,M
105872,Tai,2.0,F
105872,Mel,,M
105972,Ashton,2.0,F
105972,Franklin,10.0,M
105972,Madeline,2.0,F
105972,Rose,6.0,F
105972,Helen,0.0,F
105972,Von,,F
105972,Vivian,9.0,F
105972,Ernest,1.0,M
105972,Adams,9.0,F
105972,Lisle,3.0,F
105972,Anna,8.0,F
105972,Dakota,5.0,M
106117,Thelma,0.0,F
106117,Lena,,F
106117,Max,6.0,M
106117,Darryl,4.0,M
106117,Albert,10.0,M
106117,Hal,2.0,M
106117,Jimmy,3.0,M
106117,Harlan,7.0,M
106117,Louise,1.0,F
106262,Lola,2.0,F
106262,Marshall,0.0,M
106262,Dina,12.0,F
106262,Margo,8.0,F
106262,Girl,36.0,F
106262,Darcy,1.0,F
106262,Marshall,4.0,F
106262,Park,43.0,F
106262,Alex,4.0,F
106262,Morgan,5.0,M
106262,Sue,11.0,F
106262,Stella,14.0,F
106262,Eve,7.0,F
106262,Perkins,,F
106262,Annie,10.0,F
106262,Gigi,6.0,F
106262,Nick,0.0,M
106262,Dan,3.0,M
106262,Cameron,15.0,M
106262,Flo,13.0,F
106262,Cranston,11.0,F
106262,Erin,9.0,F
106262,Maguire,,F
106328,Steele,6.0,M
106328,Sanderson,4.0,M
106328,Garrison,5.0,M
106328,Wilkinson,31.0,M
106328,Harrell,17.0,M
106328,Ruiz,23.0,M
106328,Nelson,7.0,M
106328,Wolcott,22.0,M
106328,Durant,15.0,M
106328,Smith,10.0,M
106328,Gordon,19.0,M
106328,Matthews,24.0,M
