wiki_ID,wikidata_ID
31161925,Q10968665
31465744,Q5944752
34423134,Q6089913
35007449,Q7933283
36105426,Q3313206
9914493,
9914536,
309070,Q470735
751724,Q1537077
1968540,Q7702857
1983990,Q1431544
2114151,Q2348659
2212338,Q1196741
3433026,Q721737
3859075,Q180706
3863333,Q6024942
4331321,Q3284250
4856981,Q471401
5040038,Q5472887
5221392,Q4790817
5276168,Q3203654
5482994,Q2634066
5601645,Q4010288
6387498,Q3202734
6804447,
7395994,Q5210107
7406163,Q6946339
8150623,Q80246
8636365,Q314642
8980330,Q104905
9307130,Q2886770
9916220,Q7386439
11151333,Q3902763
11474887,Q15704315
11517297,Q1539880
11524447,Q1297560
14467499,Q5350214
14559597,Q7729346
14586918,Q2698650
18019996,Q16252325
19800425,Q7771997
23749531,Q2084585
24598944,Q3828989
25118540,Q7113501
27109421,Q1159979
27333195,
27716223,Q1747644
29473806,Q3819805
29565264,Q1980797
31034325,Q5317017
31322594,Q4640226
34833598,Q4898196
34873108,Q3999931
35366498,Q7564236
35641776,Q7750533
9916214,
76515,Q250378
444169,Q1576364
570263,Q588011
786716,Q627924
1096949,Q1196277
1527885,Q301306
2534248,Q7304137
2683739,Q2299276
2783102,Q1307071
3303499,Q3231608
3943470,Q1971683
5040040,Q7798837
5257171,Q5128023
6845422,
7211748,Q5977602
7461324,Q6011055
8059144,Q3281044
8282525,Q5230421
9421777,Q270063
10777663,Q6156201
11332180,Q16218244
12122902,Q1740812
12438985,Q5069032
12460011,Q553603
14879288,Q6373681
18602666,Q3607048
18677882,Q6094858
20130701,Q768001
21136555,Q4769203
21406152,Q453004
21757632,Q3369170
22048104,Q7123834
23780135,Q4927734
24778931,Q3331959
26606141,Q6298438
26746827,Q7824223
27131059,Q1770761
27923824,Q912082
27970899,Q4875606
29808302,Q4817975
30112426,Q7829330
30879318,Q828724
31296081,Q1497155
32944278,Q13422558
33007764,Q6173012
33270310,Q6440786
33890115,Q5002929
34534472,Q3206307
35024125,Q764345
22727,Q2553028
694541,Q2493669
1414550,Q2005033
1434574,Q1196284
1822067,Q156309
1844615,Q372956
2608296,Q2837581
2679288,Q640276
2918617,Q1196283
3361565,Q217585
4413498,Q782533
4614452,Q368421
5042818,Q59531
5227029,Q2337925
5531874,Q7772606
6177577,Q1671469
6504325,Q760012
6533560,Q174454
7689323,Q1214671
9026929,Q2165131
9092969,Q12126582
10774002,Q5160496
11143116,Q6343306
11871813,Q7300672
12414587,Q217250
13694717,Q3019373
15134735,Q7720903
15439182,Q5068353
18849345,Q1886666
19931995,Q6656189
20618366,Q6957740
21597854,Q3472767
21860588,Q3627595
22315846,Q5562450
22644381,Q5028380
23837717,Q2078932
23924309,Q5141322
26274120,Q7773536
28467546,Q3506235
28983795,Q7718466
30365673,Q5099939
31085554,Q473700
31192332,Q3488654
32561676,Q7715416
32825957,Q7750324
33922186,Q6398471
34004505,Q1781285
34385892,Q1115873
35137194,Q7231137
35448806,Q4655654
219712,Q7561043
357186,Q207698
442333,Q929647
803786,Q543462
1089071,Q3359347
1137905,
1252955,Q517912
2917795,Q885284
3071676,Q1367513
3208494,Q1989142
3508011,Q1764703
5174138,Q861919
9987605,Q7443539
10526068,Q7645836
10888175,Q5094752
11480526,Q7710879
13021265,Q16251199
13636201,Q2894483
14330027,Q7810931
17079352,Q4808457
17139921,Q6460601
18144378,Q10958771
18150680,Q3989580
18397636,Q4656827
19034551,Q6915509
20519197,Q7735841
20539652,Q7769890
21872692,Q4829598
22833707,Q483761
23387647,Q7697395
23994191,Q194248
24587650,Q2061881
24653517,Q12126941
24680336,Q14949957
26085169,Q820384
26319701,Q4747114
26737088,Q1325059
26759941,Q2025479
26818875,Q389548
26898505,Q5437656
27122688,Q1134308
28086446,Q16315330
30881916,Q7303538
32357545,Q7578111
32410670,Q3057865
32629206,Q936997
33402172,Q787352
35111746,Q6816302
35527594,Q6928369
36389918,Q6015510
10069157,
8973295,
171076,Q564893
243064,Q203705
992827,Q1754739
2142318,Q7718125
2306908,Q2092936
3142340,Q1211697
3505515,Q7733497
5326370,Q7617532
5374099,Q3283824
5875943,Q4291544
7018587,Q2904867
7087854,Q2940904
8036667,Q8060337
8979375,Q6517772
9100699,Q4633424
11257210,Q2876034
13377940,Q1114585
13490096,Q510864
14058354,Q12125312
14166634,Q4198257
16309834,Q7720358
17475721,Q6407591
17581726,Q7627749
18531768,Q7925290
18758476,Q7395705
19312500,Q6691112
20692991,Q1783318
21708903,Q6364026
21815079,Q6129050
22518656,Q7753957
22521414,Q6498209
22781561,Q7739931
23280180,Q4883351
23834076,Q1595822
23926423,Q4779184
24027382,Q7978075
26367115,Q7617428
27997976,Q6428142
28492682,Q3505847
28646059,Q7092741
29206514,Q10333279
30485890,Q6887987
31025941,Q7265320
32099336,Q1147689
32736970,Q7230178
33487771,Q7753321
34333475,Q7712802
35484371,Q6966660
68388,Q850159
113464,Q845057
171078,Q839042
701781,Q1141727
2055701,Q59438
2870583,Q540191
2928949,Q1216515
3020167,Q5918770
3133545,Q217307
5997983,Q3821183
6734914,Q1982191
7397742,Q869425
9344774,Q3204762
9899953,Q4045378
10018033,Q5421229
10090126,Q3149709
10095147,Q7562386
10163440,Q910705
10771128,Q2558571
11236137,Q3429812
12991675,Q4402955
13490092,Q7065827
13779507,Q4127274
14206173,Q4659442
14400225,Q3753573
15828660,Q2562722
16019180,Q245063
17028085,Q625248
17752606,Q3999922
18004589,Q6798478
18152199,Q5985422
19069326,Q4751290
19262002,Q7999010
21900034,Q371945
22059252,Q6742907
22076195,Q773816
22276930,Q5529982
22949960,Q5299268
24109971,Q945690
24157000,Q5123155
25091604,Q3002394
26999426,Q275120
30330769,Q1118333
30891336,Q7105127
32214712,Q3518338
32353405,Q2720332
32533117,Q5180380
34005323,Q4783859
34601191,Q6963211
36043053,Q6407697
3898503,
10352289,
31372667,
10018040,
80405,Q1129069
185564,Q829250
417479,Q909816
1192770,Q2557719
1740881,Q1586719
1858745,Q743340
2575025,Q2629677
3192515,Q2705334
3677918,Q5177215
3707927,Q5749224
5274154,Q958772
5775205,Q5192037
6112414,Q5434090
7975257,Q8025286
8616699,Q7721075
9177525,Q7750027
10474816,Q3999839
10483547,Q2659907
10988446,Q7836690
11977524,Q7818155
11996582,Q7738899
13031929,Q1606607
13058842,Q7933091
13491167,Q7740168
14127634,Q3840532
15022189,Q3283278
15736888,Q1962388
19802816,Q5247107
19919737,Q852439
20007975,Q16256408
20579737,Q5529928
21874906,Q6941820
22565598,Q1670516
24749634,Q5436999
24890166,Q5300205
25763006,Q2348678
25843561,Q7655433
28122716,Q4938359
29730454,Q850134
31784627,Q6382527
31791066,Q7749068
32136365,Q7746196
32895030,Q7655431
33622171,Q6383004
34062565,Q3549812
34183631,Q8058367
232325,Q7654040
400797,Q1313063
885274,Q835633
1746403,Q1990204
2138170,Q1111758
3093796,Q743498
4122671,Q644174
4765643,Q748546
5304218,Q7258343
7618765,Q1219558
7883561,Q4121940
8637926,Q7728901
8708612,Q756849
9307896,Q2749681
9432627,Q2423884
9833145,Q2493780
9919129,Q5282339
10158795,Q5554352
10327104,Q4402939
12694625,Q1309220
12943328,Q7241666
13540276,Q2340350
13912105,Q6721551
14967792,Q7750064
15433209,Q2804739
16987772,Q7740071
17032549,Q1962376
18454887,Q990987
19281608,Q2061623
20571608,Q703571
21232316,Q7638562
23149241,Q5583506
23194454,Q7304800
24488559,Q3845638
24872250,Q7091435
25397747,Q4285424
26363149,Q6803567
26541998,Q7847564
26765409,
28149527,Q11877890
28194651,Q12124811
29491325,Q7759609
30746015,Q7049957
31155641,Q6736257
31156416,Q18142420
31322756,Q5532850
31712706,Q5172617
32456755,Q5310106
35790649,Q3645007
36303042,Q7426645
77426,
76389,Q704972
165353,Q5505523
542082,Q11787820
2120494,Q3179062
2156850,Q1517901
3447966,Q7201081
4095673,Q7771855
5006280,Q1438789
5922463,Q1308652
6139424,Q3399024
6236680,Q4443337
7301880,Q1619523
7379288,Q7801837
7484642,
9388034,Q7246141
10159386,Q3427511
10536121,Q7559676
11892585,Q826534
11892602,Q7547000
12392195,Q7756994
13539323,Q3223627
13937524,Q7797528
14725310,Q275187
16619779,Q531109
18092788,Q7736605
19024755,Q340300
19105355,Q820951
20546213,Q6815331
22141009,Q6465850
22225527,Q1192537
22265112,Q8050364
22317313,Q5505634
22603414,Q6961672
22748661,Q17049144
23940845,Q3209033
24056353,Q7763532
27635803,Q5245081
28163885,Q3231454
28178236,Q7762938
28181874,Q3234529
28509963,Q4959644
28510286,Q7405018
28967183,Q914722
29272599,Q1992200
30685656,Q5215481
30958099,Q1083247
31576434,Q3958928
32143623,Q7760522
34644881,Q3760168
12036012,
22923451,
34946374,
204805,Q74096
1267292,Q1474715
1443465,Q853351
1452319,Q977950
1690432,Q673902
1915443,Q778272
2102508,Q82413
2399954,Q1659531
2576917,Q195949
2772997,Q2249437
3389897,Q693721
3645763,Q1779102
3654535,Q6887405
5068113,Q6004197
5262522,Q4033134
5318135,Q3110312
5536677,Q1813473
6924662,Q6316470
7154908,
7529479,Q3424226
8455434,Q3024514
9073571,Q7731177
9119737,Q1638927
9172170,Q5422004
10319907,Q3029995
11094299,Q7749562
11645273,Q5053579
13628389,Q821721
14370657,Q4933347
15465553,Q2820113
15530723,Q6437613
15551157,Q3739991
17273056,Q956608
19493519,Q7861430
20948963,Q4003868
21191163,Q4945804
24275397,Q7811061
25073384,Q7737421
25942781,Q8045791
26038785,Q7877018
26437268,Q5071105
27753599,Q2913283
28253794,Q7443957
29053455,Q6945777
29609038,Q15136244
33613101,Q8075706
34953018,Q2892733
12179818,
29415466,
24698117,
28379580,
73419,Q2230991
204809,Q300356
462764,Q468697
612642,Q7735458
652412,Q2902377
1466181,Q12127260
1676837,Q1304498
2414949,Q115210
3112558,Q4986500
4705899,Q6010653
6215998,Q1539667
7244306,Q7749033
7490147,Q6739642
9127097,Q4899759
10792104,Q7225546
11335015,Q4828981
11650705,Q5469184
12561843,Q375725
13404919,Q7772008
13837623,Q2891120
13855249,Q4840313
13907166,Q5166680
17654499,Q3212174
17934881,Q6880223
19233591,Q7091354
19432802,Q6946404
20771465,Q16851157
23984246,Q3205830
24012066,
24331330,Q3786218
25223887,Q1199960
25847315,Q7825320
26177596,Q6651406
26274150,Q7317338
26667879,Q7607057
27649222,Q7755905
27882739,Q3233639
27994351,Q7737797
28005392,Q3273514
28194449,Q649656
29836815,Q4655881
31485693,Q13112784
32400217,Q2543397
33024743,Q7546411
33082797,Q3700695
35013898,Q641717
13920043,
2457965,
76014,Q2480639
694482,Q1418932
1928806,Q2296238
1964078,Q3606552
2051717,Q7246112
2475962,Q1688374
3778528,Q496378
4289049,Q931753
4544022,Q6091808
4734122,Q186900
5109530,Q4899548
5473080,Q5428363
6135161,Q4887452
6199988,Q3503640
6917632,Q579866
7149883,Q1814949
7260740,Q1052344
8633398,Q459595
10792106,Q7777694
10792108,Q7292588
11050727,Q6821972
11632165,Q1257139
12813606,Q5299653
12836428,Q488044
13728669,Q6380347
15336072,Q5476352
18001712,Q6074076
19045043,Q7719164
20588784,Q7786612
22114710,Q7903437
22216863,Q1769370
23170940,Q2041939
23496831,Q3988874
24282078,Q7674632
24779022,Q2597248
27498862,Q5016134
27623586,Q3444677
28032447,Q1305654
29019984,Q7078771
31718616,Q4738474
32038442,Q7897147
32575520,Q7052656
32841570,Q7010139
32943687,Q7760148
33052328,Q5288109
33089019,Q5396892
33775289,Q3321442
33847135,Q4984772
9720636,
34429434,
20773045,
553101,Q1212494
1904401,Q7991061
2103388,Q744886
2372198,Q739241
2580873,Q1675466
3289723,Q742614
3969430,Q7882308
4057012,Q2961046
4391098,Q2574700
6122396,Q280325
6997637,Q427671
7279777,Q7719632
9877595,Q7705191
10203219,Q3390723
10454311,Q5111390
10791769,Q3569096
11184761,Q7775387
11192304,Q4660696
12006635,Q2405890
12143150,Q5165595
14126558,Q3840554
14734284,Q1382250
16201346,Q7993324
18620926,Q3824935
19788034,Q5151084
20581148,Q5942668
20777702,Q2398429
23925171,Q5771942
26069199,Q7735084
26429769,Q7969399
26568857,Q1179049
27228656,Q7699585
30622939,Q5223496
30650835,Q7638248
31025112,Q5184180
31025238,Q8076371
31029247,Q5352507
31153755,Q3132119
31156511,Q4662695
31790857,Q1459759
33028800,Q59653
33041511,Q7758123
34114019,Q7742381
35099643,Q4856884
35785245,Q7288888
36039685,Q7621534
36165569,Q5463181
9855266,
9855271,
349148,Q2472283
676054,Q427386
1353441,Q2268134
1586160,Q1823840
1662886,Q858533
1720492,Q1197427
1832025,Q1483683
2538123,Q261568
3191002,Q1546805
3454830,Q2015601
5330318,Q7760119
6243793,
6256985,Q1764095
6800129,Q7317381
8523825,Q1451948
9323265,Q8057479
9720680,Q5351627
10791784,Q4837147
10791794,Q4827749
12602864,Q1402521
14186757,Q1170235
14375363,Q1170128
14399779,Q3785822
14734295,Q7379403
17605610,Q1651008
18812346,Q798556
19268816,Q7739344
19605299,Q6522561
19876761,Q6748750
20072441,Q7882041
21050216,Q7850064
21409994,Q7125415
24168707,Q2602786
25117408,Q5433095
25202209,Q3214231
26364446,Q5915191
28033881,Q4906577
28322304,Q7444031
28768625,Q7084571
28791031,Q5281010
29664578,Q235742
30469984,Q12127493
31157054,Q5749428
32102871,Q16247847
33215291,Q6531719
33880049,Q5979541
35410445,Q7244883
35785349,Q3205744
28846080,
4357558,
26469255,
770144,Q685245
984365,Q508712
2669672,Q7603477
3021264,Q4841332
3229481,Q2263420
3671995,Q197233
4009607,Q7977852
4139527,Q1889399
5164749,Q7776794
5382611,Q3444864
5606790,Q494885
6030966,Q13007654
6194015,Q1304726
6701433,Q6101260
8973010,Q5597461
9392286,Q6875852
10317598,Q7317355
12314757,Q7302040
12634732,Q7994716
15488314,Q198550
15739815,Q814771
17455148,Q11179714
18259972,Q552747
18353097,Q3278404
18967483,Q2108759
20581134,Q7418972
21248828,Q3220865
22342287,Q7757356
22574837,Q3522023
22879975,Q1434947
22885135,Q4927686
24592886,Q14954408
25845778,Q7825291
27375785,Q286755
28637196,Q6911754
29214055,Q6938735
30823356,Q6772953
31158449,Q2384574
31734873,Q3548531
31871152,Q3010133
32755760,Q6928428
33874719,Q7633761
34010844,Q3203620
34088384,Q7317136
34468533,Q491969
34585175,Q7761863
34766102,Q3633512
25029324,
3575506,
23666517,
9765483,
474246,Q27908822
522735,Q567373
600351,Q391784
937809,Q2442226
1495709,Q609936
1709435,Q228992
1902589,Q586569
2179326,Q7776340
2425809,Q1785725
2563837,Q522185
4257402,Q6502807
5801352,Q4994358
7333656,Q3748045
7558410,Q2715094
7901159,Q3046626
9659308,Q7722415
11876523,Q1385487
13594320,Q7743851
14491356,Q5153928
15026616,Q4660757
15046811,Q6683716
17686426,Q4943023
18762329,Q3548497
19844621,Q45679
20889393,Q3230887
22537026,Q3070570
23373134,Q3227533
24462484,Q5291480
24701729,Q960020
25639403,Q1860781
27038320,Q7797908
27174614,Q7535023
27550733,Q4352275
27645535,Q4927810
28038054,Q4013830
28372726,Q5918735
29301860,Q939692
30494253,Q4057223
30559230,Q5667940
30624551,Q541354
30655401,Q7715922
31936574,Q6529829
32136598,Q6381075
33002527,Q7396674
35843135,Q3133369
36234311,Q4003821
12653532,
17528747,
22644667,
361280,Q1217678
689490,Q18964
909947,Q2562011
1501461,Q7768379
3222136,Q2840612
3783131,Q751064
4112484,Q989036
5945156,Q7354621
5964231,Q3311834
7299802,Q8000543
7657105,Q634868
8706135,Q3706237
9147232,Q3148590
9191414,Q94922
9225896,Q4692086
10746524,Q7312212
11450884,Q1823119
13439704,Q4745333
15026605,Q432567
15747276,Q2125545
16368671,Q663342
19241848,Q3772028
19506712,Q7930139
20326141,Q12125319
20353705,Q7765475
20904177,Q7095383
20953049,Q1760821
22740691,Q1306451
22880521,Q5463170
24318943,Q2291495
24402423,Q7760042
25526651,Q3661370
25732854,Q1080648
26524986,Q4167177
26632001,Q7678026
26862510,Q3530468
27091137,Q1415011
27380692,Q3089385
27395955,Q2814267
28103904,Q6690546
28760463,Q4880281
28891330,Q1051023
29259442,Q3037273
30809784,Q7718705
31966537,Q5299769
32535579,
35842223,Q6691713
33080932,
7129969,
6334369,
17101414,
414349,Q7279790
1144915,Q1523923
2061525,Q6200679
2331662,Q842720
3702166,Q400093
5195911,Q1571871
6290600,Q2705994
7325457,Q4735692
7561586,Q2326899
7564144,Q3024367
8003243,Q1424234
8003257,Q4189382
8146734,Q905466
8821816,Q2629768
9143305,Q3279588
9415844,Q386725
9912456,Q16492288
9912458,Q5265614
11558326,Q378891
11843481,
11962093,Q654439
12592974,Q3696462
14975506,Q3987090
15358351,Q1767739
16672074,Q7502671
17243817,Q2252746
17435873,Q250077
18700883,Q1466234
19161660,Q5216071
19248083,Q9355401
20814141,Q4188397
23338339,Q2684276
24490979,Q2325234
27936131,Q4353149
28757535,Q5188880
28829482,Q1269017
29666014,Q7311594
29823475,Q3823213
32010654,Q7416292
32146029,Q6670565
32191097,Q12908892
32456552,Q1430476
32628341,Q4165406
33999102,Q4660981
34453923,
35562512,Q3795321
625933,Q17130172
1107052,Q550298
1204655,Q662668
1791382,Q485069
2097287,Q1475321
2528153,Q606493
2624521,Q902821
3529979,Q609689
4607980,Q177922
5266283,Q1518153
5501952,Q2300172
6057960,Q7586215
6790169,Q3791244
7325516,Q3235309
8265606,Q5273470
8617231,Q1088798
8868907,Q2707270
9085382,Q662086
9879772,Q11687948
10331139,Q4540465
10339194,Q3285038
10551904,Q6691830
12569994,Q1759282
12911497,Q7997369
13073735,Q5469168
13389288,Q4975647
13444065,Q1340390
13697084,Q3374187
14018582,Q5756511
14734583,Q4331634
15503250,Q7759839
19842792,Q601772
20259439,Q5439532
22228417,Q3283017
23687960,Q3858713
24449337,Q3233572
24578705,Q5287492
26579226,Q7751728
27753276,Q4660534
27754241,Q7846491
28066621,Q12129272
28260594,Q4812331
28478874,Q5003846
29390154,Q3987021
30594268,Q7755334
30751678,Q12134950
30755426,
31946243,Q7684472
34420928,Q6750845
34896646,Q4004252
36278125,
9879713,
365212,Q573762
380517,Q675520
1269856,Q4998921
1792743,Q3812382
2486724,Q5225624
2660723,Q538751
2938431,Q1197355
4108752,Q4659843
4848015,Q1993181
5786204,Q5291420
6270070,Q1213162
7831853,Q7745598
8205806,Q7547135
9086113,Q7883370
9347344,Q913817
12246739,Q673627
12673399,Q6154612
13952859,Q7270711
13974931,Q1861857
14062612,Q3843499
14672065,Q4353817
18768079,Q5436903
19849848,Q5422703
20487143,Q7992657
20562875,Q6448773
21351888,Q7366627
21907339,Q3228049
22643299,Q2259511
23678182,Q2487851
23865255,Q1637978
24483026,Q6982609
24504743,Q2782407
26137841,Q7740002
26284570,Q3521303
26692905,Q5146459
27546208,Q7763033
28088242,Q3072658
28379608,Q7077199
29769765,Q5167480
30251159,Q7742890
31630129,Q6981128
31944554,Q7997631
32077509,Q6879990
32111330,Q5758155
32174547,Q850238
32273880,Q7773590
32967433,Q7761404
34489416,Q2299238
23464136,
31600587,
75261,Q960125
92689,Q8885676
392998,Q428480
2048766,Q2138296
5055725,Q3836716
5474642,Q2305094
6064848,Q12126447
6184489,Q155485
6729759,Q7735561
7725158,Q2069854
8165631,Q4703985
8165648,
8660409,Q4106580
9363227,Q7221668
9915904,Q12155644
10870570,Q7129930
11401725,Q3985809
11601053,Q2362823
11787589,Q3473354
14612451,Q3988200
16888240,Q3227104
17905510,Q627157
18025339,Q7700938
18104083,Q262487
18716849,Q3606427
19559133,Q368136
20345291,Q251372
20467212,Q18550504
20903079,Q6121535
21425901,Q3228418
21547709,Q5264468
22419306,Q872375
23438736,Q817266
23491875,Q597238
24234860,Q7736565
25152120,Q4677759
27287286,Q6656797
27975390,Q4659595
28286494,Q1058203
29583378,Q4305815
29760871,Q4753340
30545001,Q5659745
31123325,Q7991598
31879174,Q7742680
32035396,Q7968136
32267545,Q1201853
35229109,Q12131435
35319156,Q5306465
27566804,
32621687,
20589066,
600008,Q762140
602965,Q669628
1196030,Q144658
1252259,Q660666
2155502,Q972154
2190244,Q6726756
2221417,Q2713478
2266430,Q848252
2453601,Q3491688
2462597,Q764639
3028191,Q329434
4291507,Q5602404
4453691,Q74958
5127878,Q3397927
5145148,Q2040904
5746114,Q4335154
5971538,Q221102
8048017,Q837111
10867220,Q6035237
11217454,Q10995360
11535706,Q5060031
12189765,Q7401934
12822896,Q2944178
12842485,Q8030730
15988521,Q4759451
20122197,Q3006066
20211468,Q7764231
20534118,Q7516546
21267409,Q5582857
21268611,Q6815635
21406077,Q6376113
21551575,Q613492
21739675,Q3427540
22313004,Q7313128
23958867,Q5208923
24844004,Q3429891
25780238,Q5098449
25837529,Q2618588
25902613,Q7194115
28091621,Q4919032
29125758,Q4920291
31141951,Q5248732
31323880,Q7451171
31339894,Q6690659
31756377,Q3486849
33044436,Q2409496
36248531,Q5419525
33469071,
22721957,
491248,Q340121
1003194,Q5417862
1003197,Q7564994
1201864,Q1689499
1887575,Q3820025
2017072,Q967664
3002402,Q2858260
5057034,Q1824522
5109579,Q543389
5331194,
5915753,Q7186745
6265220,Q1784414
6542399,Q1193717
9919076,Q4269760
12955242,Q7003865
13900328,Q6671621
14358514,Q1445733
15688731,Q781526
18322776,Q8074498
18766380,Q7784852
18899629,Q8052998
18920419,Q3155815
20581200,Q6319262
20836583,Q2467397
22643076,Q2385506
23688040,Q3931526
23688075,Q19819537
24543141,Q3212021
24669308,Q5352467
24734837,Q6746280
25437767,Q1297485
25852016,Q7825304
26082002,Q3553346
26588721,Q6957873
26672550,Q1749376
28518426,Q7770837
28857988,Q4470848
29672762,Q5306716
29730492,Q1189728
29834881,Q7498158
29836847,Q7754155
30984495,Q3231940
31029390,Q12155461
31260820,Q7783683
33456976,Q1044964
34339809,Q708737
36317296,Q1825585
36356137,Q1304301
23059277,
14399841,
304789,Q2466311
378213,Q551823
432364,Q1004657
593127,Q507490
596078,Q1660806
950929,Q865987
1082656,Q328695
1157019,Q853484
1881015,Q1453852
6629405,Q3500193
8376209,Q119704
8446174,Q5432626
9307324,Q5245264
9547058,Q4044599
9602389,Q6691401
10600575,Q7719874
12331162,Q6126806
12799631,Q5575864
12971252,Q4658300
13924582,Q7760109
14335715,Q7492026
14411179,Q3878228
15216853,Q4921581
16792841,Q7729332
18146745,Q7762415
18149943,Q959194
19175781,Q1508533
19495825,Q5504538
19712273,Q7685879
19933654,Q6692358
19979352,Q6750693
20311234,Q5466682
20596726,Q463633
23073247,Q3209682
25080803,Q3632699
25085147,Q5190445
25853071,Q7665779
26106476,Q695333
26157787,Q4781783
26177537,Q12126835
28116713,Q13406787
28149291,Q5918429
28409571,Q6214614
28789664,Q7080390
28857930,Q7237035
29005690,Q6704796
30351490,Q7992407
31679034,Q7766214
230812,Q1431823
770184,Q304488
1870332,Q1724620
3406838,Q463716
3437779,Q3611778
4357570,Q1768205
4807263,Q4660152
6723478,Q5418420
6766262,Q7775520
8851830,Q1198689
9796529,Q5351376
9912522,Q5031149
9912529,Q5096454
10270840,Q373205
11688451,Q4031568
12971222,Q7755474
13588277,Q7256454
14908135,Q4659094
15236532,Q12125841
16263909,Q3638352
17990329,Q480047
18216602,Q3311283
19029697,Q12124790
19097311,Q4829647
19713760,Q6297255
19863858,Q6452673
19996811,Q6787604
21221545,Q6544595
22520087,Q4659307
23388050,Q5072398
24132517,Q318031
24275219,Q550058
25099115,Q7193209
26276026,Q4369498
27037180,Q7742727
28379470,Q7247348
28492519,Q6991176
28756111,Q7573571
30158998,Q6411158
30639653,Q7033331
31153836,Q6749912
31261326,Q7998579
31476284,Q6703974
32114086,Q5475151
33025020,Q7137004
34746865,Q2878651
35991894,Q3222880
36235164,Q6949170
36372501,Q12471387
36825651,Q73627
31157162,
155392,
33615527,
25686441,
817905,Q997423
1006436,Q283384
1059728,Q1194374
1190017,Q2697028
1459045,Q3284436
2332654,Q1199284
2478590,Q1423020
3286162,Q577991
3736647,Q6179129
4836239,Q60072
5103474,Q4050685
5191715,Q6401232
6368773,Q885654
6770577,Q7655387
6872687,Q3414701
7646530,Q7739640
8286910,Q6675972
11122289,Q252625
11593294,Q7444175
12162644,Q4743166
12926217,Q907207
15216050,Q2421441
15296995,Q2582551
15765481,Q3821635
16357730,Q3805913
16357786,Q7271855
17592039,Q3528568
17610036,Q891941
17719953,Q4305266
20691098,Q3006300
22954424,Q7675954
23418073,Q7705585
25801465,Q2470691
26274010,Q5432365
26749354,Q16250784
28250117,Q7856378
29282357,Q5037129
29823840,Q3772039
30432988,Q7399494
30685077,Q12125808
30936559,Q2443258
31155822,Q7899641
34860163,Q6690910
35637385,Q4178880
36181241,Q2024189
36405666,Q7739356
9457548,
32013615,
10934243,
18863470,
24709942,
226331,Q1754021
552592,Q1536259
1160958,Q6929608
1494429,Q7827314
1608822,Q1236153
1995696,Q738456
2642659,Q7456672
2762659,Q658801
3981967,Q1230318
4557151,Q1035093
5081636,Q2421586
5608065,Q7376136
5941869,Q7387262
6821816,Q1214543
7473588,Q7733626
7795333,Q5138027
8492265,Q1477051
9020503,Q3411014
14958744,Q5352383
17511730,Q5158054
19651855,Q123259
19842365,Q8026390
19932198,Q339127
20904008,Q4692082
21653681,Q7638737
21713935,Q3206998
22065787,Q2963587
23614710,Q4447
24212910,Q6070937
25091794,Q7405709
25112884,Q7126616
25221843,Q7752335
25927269,Q5019478
26017078,Q1955010
26941840,Q3985734
26953541,Q3991647
27267871,Q6750280
27871557,Q6061296
28761678,Q4729229
28831771,Q6863580
29792872,Q7746476
29906922,Q3992241
30404781,Q4801986
32895202,Q4823565
34654608,Q6745622
11976047,
34595521,
1084659,Q3885751
1160949,Q7796858
1160950,Q4984972
1609543,Q3417226
3196327,Q1129761
3207375,Q7228440
5726702,Q1592058
5941862,Q4019274
7757334,Q7737769
8231523,Q7687636
9694215,Q1848735
9710098,Q3277743
10000110,Q1324282
11365161,Q1536916
11669596,Q4427541
11669611,Q7737788
12287985,Q7802187
12588031,Q6008705
13076317,Q1298926
13569575,Q7765841
14787411,Q3010775
16383359,Q6267398
16676697,Q638012
18346225,Q3520464
18406483,Q7111498
18616356,Q2728192
18746021,Q3960432
18908625,Q7766101
19042274,Q7748978
23205095,Q465939
23687886,Q3786038
24477071,Q7775299
25090397,Q5304233
25253963,Q2834252
26135272,Q5548163
26250328,Q1143353
26546300,Q7720016
26968111,Q485782
28204209,Q3089485
28373972,Q7540204
29487704,Q7770175
29752285,Q5226368
30981924,Q7243747
31623179,Q2134996
33545486,Q4656340
35298790,Q7123877
35733051,Q7991540
35970614,Q3617426
4435934,
12208340,
6206055,
99984,Q7882092
1587516,Q5772213
1629388,Q7732883
2117053,Q1812267
2286484,Q3651655
2321878,Q3560415
2728247,Q1650277
3316533,Q496853
3652477,Q3837457
3787332,Q1164493
3866194,Q163549
4276411,Q12127884
4407516,Q13643064
4527276,Q3071632
5060456,Q1157491
5558022,Q1144222
6675128,Q1857464
7153704,Q127439
7648342,Q7653890
8064447,Q4237136
8265956,Q6956570
8971641,Q6987859
10932167,Q5373940
11143326,Q7398949
13548258,Q5706330
14119255,Q903885
14683064,Q5989035
15165528,Q7720634
15769804,Q6991625
17066744,Q3179316
25079696,Q3625377
26004416,Q7774067
27691905,Q7749809
28012086,Q2597321
28542114,Q7102290
28827913,Q3280887
29119494,Q7495715
30129615,Q682549
30578340,Q918769
31235219,Q7498110
31804235,Q12127118
31860200,Q12126565
33265976,Q6533092
33633233,Q4936999
33986873,Q7306615
34083665,Q2963686
34543640,Q4558813
10973707,
32600781,
8609501,
554858,Q1137372
1195047,Q812641
1250208,Q777632
1348785,Q1889573
1889288,Q797922
2521351,Q2713941
3047329,Q2127397
3320466,Q2255120
3866200,Q766745
4446312,
4704090,
5492073,Q5245610
