wiki_ID,mov_name,year,votes,rating,poster_url,imdb_id
9834441,Harry Potter and the Deathly Hallows: Part I,2010,581643,7.7,/jZ6ACNBQD9p2y2xgTEfs0jmte7I.jpg,tt0926084
1126798,"Goodbye, Mr. Chips",1939,11324,7.9,/t71w1cFqpoyt5d2YHGqU86z1kWJ.jpg,tt0031385
22839891,Hotel Reserve,1944,896,6.2,/4mG4rcPlm5BSsBu9LQOkbc9Oloh.jpg,tt0036929
242821,The Diary of Anne Frank,1959,13404,7.4,/6OtyhNUp2xlp7o03URIR7dbQYPH.jpg,tt0052738
12782772,Silk Stockings,1957,4221,6.8,/mvXzyHkcynMT3l5IG0dULjtdcyZ.jpg,tt0050972
13503537,Tammy and the Bachelor,1957,2584,6.9,/2psudv9pp86hYdVkfAFv74OJJNr.jpg,tt0051051
205013,Ghostbusters,1984,434900,7.8,/vXxYhakxNrJ7OEDySaQ9Qb3pnGH.jpg,tt0087332
618929,Ghostbusters II,1989,217956,6.6,/bfe24gajG6gtor7RGvSnGpTmb6G.jpg,tt0097428
18516420,On the Loose,1985,68,5.6,/lwLzJb7kp1oxHbHO8PXVwgigRt6.jpg,tt0089729
1392986,Seeing Other People,2004,2998,5.8,/ooHs3YR80p2OloRWFKMtVXzHvIM.jpg,tt0362129
899442,Charade,1963,83069,7.9,/2gFyq45ke0FfDbN6kTaDLlga4va.jpg,tt0056923
6585829,Unlikely Angel,1996,1150,6.3,/fUjTs3Ubcj6QXL67wLWh3tvTWsS.jpg,tt0118048
19134923,The Nightcomers,1971,2829,5.8,/mJahlYxuDPZ7t2FOhtEOqmnhUzt.jpg,tt0069007
200694,Clerks.,1994,229581,7.7,/nNiWutxpwk3U6zF2vMaRaBn72hw.jpg,tt0109445
3948455,Universal Soldier,1992,94478,6.1,/99drCCgVPGEGDjlQYxOT2ULbJff.jpg,tt0105698
23683259,Prison Breaker,1936,16,4.4,/szDPeaZX58VOO6qgSvFseaeJYhH.jpg,tt0028139
24480838,Black Swan,2010,804282,8.0,/odhphiWELRnAcBe0M69DqZDYUmR.jpg,tt0947798
12621957,The Sorcerer's Apprentice,2010,167886,6.1,/diElZfmE40yp0YXZ6Xm25kzJdWh.jpg,tt0963966
11763661,Vantage Point,2008,153057,6.6,/icK3R4RV6bNswcJEvFbBXBo2wBI.jpg,tt0443274
10417568,Let's Get Harry,1986,1485,5.2,/zp7ZqNThHZXdrQYAcORdYnxFXIh.jpg,tt0091400
19361026,Il seme della discordia,2008,312,5.5,/zwOk3Tf1Zt6gMw411cVtAlNvvNS.jpg,tt1275799
171626,Ali,2001,104000,6.7,/vRgWOTTPZgIfN6bmVKlnze5JjwF.jpg,tt0248667
16200099,Crash,1978,278,5.6,/kVAbggqDtcQloV3qUW2BJUYLgVS.jpg,tt0077377
9482929,The Seeker: The Dark Is Rising,2007,15744,4.7,/e7xzSPn8pTJSobjxSSpIipArfcq.jpg,tt0484562
25662169,To Save a Life,2010,5818,6.8,/9oPVZVOO6IiFg7gvbCy47XFWn9p.jpg,tt1270286
1089233,Revenge of the Nerds IV: Nerds in Love,1994,3753,3.7,/yD5OT0a9M4OlmYezAwF3ZXqVKqu.jpg,tt0110982
4550882,We Are Marshall,2006,64022,7.0,/onSwn06Dtz4ez9iFEAWTEiNZKOF.jpg,tt0758794
24052120,Shadows of the Orient,1935,128,4.7,,tt0029544
9459581,Trouble Along the Way,1953,2108,6.8,/pIIWtP5oAEvVUkB61TooDUgY2mC.jpg,tt0046463
2307224,Nightmare,1956,883,6.4,/1qELS0U5BwLU0d4UhPljqKWuu8x.jpg,tt0049553
18291325,Together for Days,1972,107,7.2,/fSZMcOnNagnFGjd6c3M5uxrvpBs.jpg,tt0202001
1089071,SuperBabies: Baby Geniuses 2,2004,31585,1.5,/sQD2glx96izbTfluy37VQR0YCOv.jpg,tt0270846
17920,Life of Brian,1979,416281,8.0,/p8ybdTn2k6jd2YYnD0LLDdQqj3b.jpg,tt0079470
23684068,The Spirit of Christmas,1992,2303,6.9,/wDEcPGdTlBdfmZsa6dhAK8sER2Z.jpg,tt0144618
1421631,The Last Polka,1985,526,7.2,/5w6HZjtXFrS5F79IbFKFgRr0fkW.jpg,tt0087596
24221623,Flutter,2011,406,5.2,/grHaD82df2FwTcNqOrPJhendpYL.jpg,tt1579951
14307697,Midnight in the Garden of Good and Evil,1997,40910,6.6,/6xB3Uw2zq4lIVIKGt8lhk7gpVbU.jpg,tt0119668
580960,Velvet Goldmine,1998,37636,6.9,/1QZtap20hrotzq5ROqrF64zMLR.jpg,tt0120879
29053455,My Kingdom,2001,666,5.9,/n9Vp1zuEhYf4xawJaTaGyXAV5TB.jpg,tt0273851
18829649,SoulBoy,2010,1171,5.9,/iXDCmgBgNVkuKlDPUF7KX5leRZh.jpg,tt1259227
739786,Scandal,1989,5423,6.4,/nYtV9J2wG1kS1mzVgHTrgaAPEUg.jpg,tt0098260
2835630,Hope Springs,2003,7600,5.4,/oqYtfJYApyVHzFwS5YCPpRBTZs4.jpg,tt0314431
2279601,Gaslight,1944,32596,7.8,/yRdc3zmxYe3WBeJPxBzbYj5YPei.jpg,tt0036855
15607846,The Onion Field,1979,5638,6.8,/bm5XWQiiQlhQ2ygVZlFBcQrHCOE.jpg,tt0079668
3310092,Harlequin,1980,1649,6.1,/rOr10ZwJaTC9djvfAxgYGWTmQ15.jpg,tt0080842
1822878,Stealing Beauty,1996,29884,6.5,/9JwexO7VWxFC3mihxjGM1CkWbh0.jpg,tt0117737
664496,The Last Seduction,1994,25190,7.0,/70cpJDSffrf2Z1FyOGqGCTSXhws.jpg,tt0110308
3105139,The Mirror Has Two Faces,1996,21312,6.6,/b1bjReHNZ8I03OOgcQkvivhB1og.jpg,tt0117057
23810915,Up in the Air,2009,345814,7.4,/useGH8nfwlaHK44IWEZdUYJOE2N.jpg,tt1193138
5534322,Goodbye Bafana,2007,12166,7.1,/omL85DnSNaZLLnF0KzqSZihuWAr.jpg,tt0438859
19231927,The Clique,2008,6098,5.1,/avrg7lu317M3T3rgStnrJXH1if9.jpg,tt1059905
18050595,We Live Again,1934,508,6.3,/h7WUUdm2MreNAcQhKgwvrSP0KBG.jpg,tt0025964
19034228,Nowhere to Go,1958,886,6.8,/gvmsVmfyjzfX0d1Oi7ihOI4qeuQ.jpg,tt0052013
7048192,Gaby,1956,380,6.0,/x81z1X6Ck0b9SMNwF3rmtz3cea7.jpg,tt0049247
4608141,The Slime People,1963,1589,2.8,/scZgfZWDHdUkk9YQOg0EJIUG6RF.jpg,tt0056499
17151699,The Glory Guys,1965,992,6.1,/2Gn6x6OoRvrUGMoC4JPa4p69Mew.jpg,tt0059232
42137,The Greatest Show on Earth,1952,15647,6.6,/tB0J3kkI4NFhDZS3sC51HWdUzZD.jpg,tt0044672
20831047,Swing!,1938,167,5.7,/r9W5j3BLWfPcQPIyY0sbCeEDCR6.jpg,tt0031999
32612875,The Seventh Son,2013,79697,5.5,/mwIYpamGftwjshzagaHysNcBFiU.jpg,tt1121096
9125767,Against All Flags,1952,2884,6.5,/19g5Z9lXYSgsO568Zunl5KfwRmF.jpg,tt0044333
592766,Backdraft,1991,85763,6.7,/dos7d6kc6rHCZpyes5NGF5KiQfw.jpg,tt0101393
600209,Kalifornia,1993,56754,6.7,/71A3yoaGYRZt9KYVLlIbbC8pNDN.jpg,tt0107302
248222,The Fast and the Furious,2001,409735,6.8,/iN8fyCyp4pZmnnNYtOThSdYFksT.jpg,tt0232500
54030,Vanilla Sky,2001,281048,6.9,/pEvwhKHkgDX61yFwLxC4T45uqbA.jpg,tt0259711
1908729,Runaway Bride,1999,102713,5.6,/2uyY2OPSNgjq37kNNREV4gADgDp.jpg,tt0163187
31567587,The Fast and the Furious 6,2013,410579,7.0,/fH2mwO3JH1n3LNCZNwukwKv95Nq.jpg,tt1905041
28085067,Fast Five,2011,400211,7.3,/wCfUNdQabfF1PXORBqLmlzWfRnw.jpg,tt1596343
15656621,Fast & Furious,2009,304616,6.5,/ivmPPQyNbmHbW9LbNvyMzcom62S.jpg,tt1013752
6693390,Captains of the Clouds,1942,1710,6.4,/mkW0JXPWobGLEQiFSDofnKL6I86.jpg,tt0034578
26900841,Incident in Shanghai,1938,36,5.2,,tt0159492
236691,Cabaret,1972,58104,7.8,/fMhOeJ2TvuY46iYGmsowhgRXfnr.jpg,tt0068327
1682884,Mahogany,1975,2168,6.1,/qUaWteXkprsveHih0Cmj3Ujkrlv.jpg,tt0073335
18547128,Backwards: The Riddle Of Dyslexia,1984,96,8.2,/cpXVTnG37lWmF6L1Snlm73hbaoT.jpg,tt0233278
8039722,"Wake Up, Ron Burgundy: The Lost Movie",2004,6529,6.0,/bKPHEdMOuWIsFIjfCs93f9Q80VS.jpg,tt0423505
2212664,Brian's Song,1971,8527,7.5,/rc4vRyzEMAp016TQIv13CvQdICX.jpg,tt0068315
5150901,Woman in a Dressing Gown,1957,873,7.3,/k29bCF23auVJEAyNNlaK26b57qy.jpg,tt0051204
1095954,Idiot's Delight,1939,1598,6.5,/9r8wKTrzjzk0Hdi0ld7xlEKuAU2.jpg,tt0031473
17617782,Andy Hardy's Private Secretary,1941,585,6.7,/1EGzj3kRLMCgWfIVcXCpPhlgbEp.jpg,tt0033342
43452,Lawrence of Arabia,1962,307182,8.3,/6UZLoUcfzuW60HTY1mlvFySXZSO.jpg,tt0056172
31556,The Magnificent Seven,1960,100285,7.7,/e5ToxOyJwuZD4VOfI0qEn5uIjeJ.jpg,tt0054047
193862,Pillow Talk,1959,18722,7.4,/2vX9RuZP9sO6YndX9BMvpYNKAIK.jpg,tt0053172
156641,Stalag 17,1953,57751,8.0,/6Xrly7QpaiVHiQdxmwXeGUHIZwY.jpg,tt0046359
773327,The Wild One,1953,16982,6.7,/clIJVoD9lq3M4K0lMMJ25DAMhSR.jpg,tt0047677
1971307,To Have and Have Not,1944,37312,7.8,/jVg6ak2wdVSX0dBEGHx95VBnFPS.jpg,tt0037382
5566359,Adventure,1945,1202,6.1,/8FinPadaPJ40JDEzfWIi8q4RV3Y.jpg,tt0037494
22546305,Molly and Me,1945,567,6.9,/2qsOVEBD4l6hnOCLk68th3QxlCP.jpg,tt0037923
1179278,The Dead Pool,1988,48060,6.3,/xF9IARAu39zp6wbVIvg5ukNC4GV.jpg,tt0094963
31270836,When Harry Tries to Marry,2011,677,4.6,/nMKC6HW86zi0Nr65TcgVgwc92IO.jpg,tt1535110
71473,The Third Man,1949,178467,8.1,/j6j35VMcSdWBA3SYbodHFanla3z.jpg,tt0041959
6030385,"Dr. Black, Mr. Hyde",1976,582,5.2,/yXDuiYicCxfYhYReLRXJN8ndX0o.jpg,tt0074430
5878592,Don Giovanni,1979,1289,7.6,/lmcuW8q1TQld4WWvSaNCzLxcqsi.jpg,tt0079063
4430203,The Son's Room,2001,21134,7.3,/v4uF970cf5QTAqhx1ruSntMoq9P.jpg,tt0208990
18996,Mean Streets,1973,116353,7.2,/iZ0Oli6IdsUBoqp7GG04ZDUphcp.jpg,tt0070379
9216379,Only You,1994,24773,6.5,/iYgL96yLBV8prPRX0xW09JfWa0o.jpg,tt0110737
22087234,Everyone's in Love,1959,37,6.2,/cltfl96pt2KVEDr9rAMBVu86MQQ.jpg,tt0053385
1277918,Charlie and the Chocolate Factory,2005,509172,6.7,/c8kcFMpthEmNRbgmoVXKHXi14EX.jpg,tt0367594
2976107,The Italian Job,2003,382880,7.0,/3iXQnIdolRJKz7d80B3TSfeFn3K.jpg,tt0317740
349941,Being John Malkovich,1999,348353,7.7,/9DTjoTYz7RdCAtmSJLKXHUHuvHq.jpg,tt0120601
174560,Willy Wonka & the Chocolate Factory,1971,215290,7.8,/2kagBqbCjdU2O3hH8xib08SBh5A.jpg,tt0067992
705984,Magnum Force,1973,65370,7.2,/ajnpbzFGCxithEVN5SZtFCKZ2cU.jpg,tt0070355
3529964,Black Rain,1989,58299,6.6,/vINpYUiOHopI9SGox4ymVRLc1Jt.jpg,tt0096933
33804488,Fortress,2012,2144,5.0,/oLFSVMmxWDpHzYxMlKP7yKO2ERQ.jpg,tt1558575
68079,The African Queen,1951,82652,7.7,/vMpIeFuDQPuKsZCLF1iEOafhFaD.jpg,tt0043265
7175865,The Chase,1966,12882,7.1,/cTN2Yx0JubS7cwsayV7zieebE3o.jpg,tt0060232
246355,Manos: The Hands of Fate,1966,37265,1.6,/q1QGU1nYFu2QS5nuWOdHej0CUKZ.jpg,tt0060666
1556135,Torn Curtain,1966,28574,6.6,/fVuQ35bAPWEWzcul1zaTjRpd4ls.jpg,tt0061107
62111,Dark Victory,1939,11970,7.4,/qXhPWmaWXVfpm3nA4FfeX0lHfv3.jpg,tt0031210
10387172,Bluebeard's Eighth Wife,1938,4404,7.2,/gzhIuTjxCUJ4LgnkjNh2mXVsRN2.jpg,tt0029929
4556313,Love on the Run,1936,1306,6.0,/pCH7zk8rs1KctVXvCdCKhiz6gFD.jpg,tt0027914
3585135,Undercurrent,1946,3308,6.5,/7IyNoYoHcV5a52FhWj6QPxR8cBV.jpg,tt0039066
20783851,The Red Danube,1949,699,6.5,/x2CtZov7DwoiUZcWNvluk9Wf85h.jpg,tt0041788
398934,10 Things I Hate About You,1999,370032,7.3,/aALcilB6SYpzGCKWTw9WZiLOM8P.jpg,tt0147800
22729553,The Blind Side,2009,353208,7.6,/6OcAC6Le6QqTfO9it2eKAWT6fq0.jpg,tt0878804
1093364,I Confess,1953,22718,7.2,/qOmkPpWGHoFlipDVku2joxojfPw.jpg,tt0045897
23309792,Captain Lightfoot,1955,867,6.2,/e77tlqYpztLypVI1cscrE45XPHn.jpg,tt0047919
455013,The Boys in the Band,1970,5718,7.6,/nYBAcusqZGsXpiGuDWXvZTePuD9.jpg,tt0065488
8829822,Pretty Maids All in A Row,1971,2599,6.1,/ymJtenJsR8NsJzUbxMcbr9ZLMmn.jpg,tt0067610
235418,Lethal Weapon,1987,270817,7.6,/zpxqTsmF847W5oDT2gAxKCQHvqr.jpg,tt0093409
15018795,Where Have All The People Gone?,1974,1471,6.0,/xJrSLm90KJutYqIMZ1MdgR4Wyti.jpg,tt0072400
2525087,Cool and the Crazy,1994,916,4.0,/zfiHXAsQiEGfXgVsWgLLOdFzpLn.jpg,tt0109479
8860418,Heaven Help Us,1985,4871,6.9,/2agc1lUxVSvZzX8pzbrK0Ipflep.jpg,tt0089264
1612686,Halloween Resurrection,2002,48290,3.9,/aVwfZcdryMiAZ2xB519TT0oVI8t.jpg,tt0220506
77223,Dial M for Murder,1954,184671,8.2,/i1hsxMlYYREkq8NaXBfRrTD5Rg5.jpg,tt0046912
73366,The Band Wagon,1953,12199,7.4,/2c7cYUJvloUsxGuwErhML2UIfMc.jpg,tt0045537
1180124,I Was a Teenage Werewolf,1957,2827,5.1,/eYraZ2DsmATKhMBmMgzpdbApOfO.jpg,tt0050530
18388326,You Can't Take It With You,1938,27188,7.8,/qFhVYrz9KpCoxMMuhFMU536LYCu.jpg,tt0030993
3981967,Carefree,1938,4201,7.0,/8ksrFRswixmjkspJV4anS3ulGh9.jpg,tt0029971
5227373,Rebecca of Sunnybrook Farm,1938,1868,7.0,/1DM9ATQHBF9ZCKinJVa80Pb2oUB.jpg,tt0030657
570321,How to Lose a Guy in 10 Days,2003,259619,6.5,/rm9tpmOnpB9MhZ1w8NRHdHzbQL1.jpg,tt0251127
4608223,West Side Story,1961,119018,7.6,/4XQNAkNg8qWhyP23ErtpdrbmDwe.jpg,tt0055614
334865,Attack of the 50 Foot Woman,1958,6038,5.0,/9MgBNBqlH1sG4yG2u4XkwI5CoJa.jpg,tt0051380
19158255,Le Clan des Siciliens,1969,8897,7.4,/qaX9NluqQJvd8n6bjOuAsHaBjTc.jpg,tt0064169
3511101,Skidoo,1968,1872,4.7,/m1dVS7N8Zwm91QZRudYxDG0yq84.jpg,tt0063612
1486573,Richie Rich,1994,72168,5.4,/cgLLy1XWErXitNhVMZ9k9TkqdTf.jpg,tt0110989
4015205,Rubberface,1983,960,3.4,,tt0085733
10663174,The Grind,2012,332,2.9,/jWkF68VnIBqwYs6WCbKmho53icJ.jpg,tt0906013
26429769,Warhead,1977,265,4.3,/hX0SeiAHa1jDRxsEelr2hRTKjH1.jpg,tt0072389
1331395,The Adventures of Pluto Nash,2002,26689,3.9,/70tehIn61UnFBAiHblQjQvpIkWY.jpg,tt0180052
23923783,Way of a Gaucho,1952,786,6.5,/eXa0qsaIDKPbCoYCloEdJUNvjUn.jpg,tt0045316
22889102,Spiral,1978,511,6.6,/hIPRcNTHxum1c2RaByg3NHSRI89.jpg,tt0078310
24279161,Verdict,1974,413,6.2,/x5qkucNKW5MJbTWW5voWXGxU7L3.jpg,tt0072359
33142135,Ill-Fated Love,1979,310,7.4,/zBDua0PJOJmSNg0qo0KYb6L98RS.jpg,tt0077159
29502739,My Favorite Spy,1942,306,5.6,/Aa9VJ5q3zNTwh5Bq4Ez7zYCA8QV.jpg,tt0035102
31025117,La Mujer sin Alma,1944,59,6.8,/9gts0FEJlTcSHAgc4ywWN6R1rpc.jpg,tt0036178
21552138,Deep Crimson,1996,2040,7.2,/CnVBnU84Qb9PHVoP2NAYSpAhxh.jpg,tt0117394
6899733,Household Saints,1993,937,6.9,/oIAOZKDwYJpUmGP8MeEJJIQKBxX.jpg,tt0107152
23535297,The Bounty Hunter,2010,132703,5.5,/heDV09NPUrPddRFdFor6d9Mpayv.jpg,tt1038919
3635829,Running Scared,2006,102611,7.3,/1wzjc4N1lpZxrqg3CA2JqMv0uwl.jpg,tt0404390
1202791,Raise Your Voice,2004,28627,5.8,/yGvbEhqo6tb1OQnkwqzKGCGeM7O.jpg,tt0361696
221271,The Pianist,1998,106,7.3,/3ZLo0rib2nM6a68twn5IafhqUQU.jpg,tt0158088
28436913,Habana Eva,2010,354,5.9,/zJVZ8at4eNk3bKSAboflV4hMxxK.jpg,tt1069246
22078075,Love and Troubles,1958,74,6.3,/gfnIP8ykcBtCeUO1dl2b6mFdV5l.jpg,tt0051352
22120660,The Priest's Wife,1970,696,6.3,/7SaNCsv3PUfyDbZ8zL5S0H6iHcI.jpg,tt0067437
29823725,Bandits in Rome,1968,143,5.9,/71ciTAkTYQLa1LBh3wtDudGLTyu.jpg,tt0063516
22740984,Enter the Void,2009,85999,7.2,/qaLRcUCPigx9qkGzWk5Of6z2u4F.jpg,tt1191111
19325619,Midnight Movie,2008,4316,5.0,/EAI9wmCStkFwX52WgOraPOE4A5.jpg,tt0981224
8983787,The Perfect Game,2009,4066,6.9,/kwn02B0AyQYXzftAo9StX8JD2JY.jpg,tt0473102
19267703,Emmanuelle,1974,10782,5.2,/jgo0U86dFjXuEJquBxAux9Sf3Xj.jpg,tt0071464
1149303,Ilsa: She-Wolf of the SS,1975,8058,5.1,/3q978BmFXmOQ9jY96quNavcEaX4.jpg,tt0071650
447074,The Wages of Fear,1953,64818,8.2,/qCVBluqQEIiJHpURkMN18eGyVci.jpg,tt0046268
1238065,BAADASSSSS!,2004,5114,7.3,/8VTRqlAQVXNAzo7gHLdjIUN1Nkd.jpg,tt0367790
30208710,Any Number Can Win,1963,3954,7.3,/pjA8gAy6oqLZHXXdCKygqZA6cf6.jpg,tt0057344
5600651,Tango,1998,3038,7.0,/87Ze0JLbWYuYbWc1qf6aGxHipnI.jpg,tt0120274
21957713,Marionette,1939,19,6.9,,tt0030420
22858261,Too Hot to Handle,1938,1603,6.6,/bdfmUhmuWT0QJllnIJcoJ0aCVuB.jpg,tt0030879
5128035,Romance in Manhattan,1935,812,6.8,/9tpcLPlX6J3ndybBWRKGqvQEzmV.jpg,tt0025731
15998246,Gold Diggers in Paris,1938,464,5.8,/kYGqpJOteAh5pFFdju3ccPsgr1d.jpg,tt0030191
6114774,Pretty Poison,1968,3912,7.0,/6WYnkSfWSGktvghKkQuo6Kcwre4.jpg,tt0063456
9450708,The Loved One,1965,3893,7.0,/behcjnBwmJoceReiGzDppnagT38.jpg,tt0059410
2615418,Red Dust,1932,4804,7.2,/tqBGZeCi5SZBdlsTPGqRT9UBtV5.jpg,tt0023382
453236,Fast Times at Ridgemont High,1982,112856,7.1,/pR9xVfTRnXFtAhchlTOESi4ti2x.jpg,tt0083929
442333,Mask,1985,31617,7.2,/o643pxq0hLxpRBAOQs3gzrxpklf.jpg,tt0089560
1508868,The Serpent and the Rainbow,1988,27233,6.4,/rJHyxtsBt5uhtSrIUMXkgK8AfmV.jpg,tt0096071
431562,Almost Famous,2000,288309,7.9,/z7aeyr8aCXO1skQkF7EbxFAFV32.jpg,tt0181875
919392,The Recruit,2003,140582,6.6,/wdcKz5XQc7RcztQeBPDZ4WikTZl.jpg,tt0292506
11925733,Command Decision,1948,2134,7.3,/otg2iK3azfumMZzWcuKdHYycxsy.jpg,tt0040242
29502933,Soldiers Three,1951,490,5.9,/yNZ2EavNFR0Y4siY4itTK6c3aru.jpg,tt0044059
1488619,Killdozer,1974,1882,5.0,/nneSyZMbkrDtGIVK9kxwfahIyAZ.jpg,tt0071717
704406,Species II,1998,30759,4.5,/xOKEhhS1G2EwJ6g6bo5l0gUWnFm.jpg,tt0120841
496299,The Appointments of Dennis Jennings,1988,528,7.1,/tbFWHqxURoNBn8BwRHEF1j86JhP.jpg,tt0094670
14461347,Made of Honor,2008,74873,5.8,/pDg8D0jNqmz7RbCBgblWvmPswHE.jpg,tt0866439
21339766,Det brenner i natt!,1956,106,6.2,/oC3QTww6hl82mLP0iGKXwYzCZDG.jpg,tt0047987
10454813,Wake in Fright,1971,13574,7.6,/pgMLR782TiV4W8zAGMPjPjDCjDH.jpg,tt0067541
958640,SST: Death Flight,1977,649,4.1,/3mrgRUFfzO8JqwSTb0ZwVKax03h.jpg,tt0076650
9081783,Invisible Stripes,1939,1884,6.7,/88U6ZWmIUWnxQvVPQzE3RJ2fOXY.jpg,tt0032636
2056428,A Yank in the RAF,1941,1538,6.3,/gWOw8wXPv9YRdBDZT5p2LkoND1E.jpg,tt0034405
492200,S.O.B.,1981,6364,6.4,/6irq1xZdQ8rC4AuxPDlA9NkPyYs.jpg,tt0083015
5792097,Tim,1979,3632,6.4,/ji8Y2jM6aISMUP053C4neWGPYiE.jpg,tt0080024
15073672,Charlie Chan at the Circus,1936,1775,6.8,/qBNP13UzqBkpQqeOoelmziKLyMX.jpg,tt0027439
35886865,Ace of Aces,1933,460,6.3,/daVvDyyFNp86zw1LCflrElaxpBJ.jpg,tt0023737
24062783,Corruption,1933,172,5.6,/lF7wV0wG6l7TwBXw1ZghfsB9izU.jpg,tt0023909
161882,Cat Ballou,1965,15781,6.7,/qoGI2jJcrLuB5rZ4rkL66Dm0MUw.jpg,tt0059017
20874323,Dead Space,1991,1413,3.5,/jFXWVhXdTHCRE9ozgo0ttbAygbT.jpg,tt0101675
1402997,Son of the Mask,2005,58553,2.3,/zIgXTqJFJvQ3Snk2OHPGNXGbK2u.jpg,tt0362165
32837154,Geezers!,2012,782,3.3,/xBjjItGr37WrsaptRuMecxbJiTW.jpg,tt1825784
940668,The Pleasure Garden,1925,2778,5.8,/6yO5WHbA7z9BVV1NkpOC1DSgD8X.jpg,tt0016230
113427,Terms of Endearment,1983,63963,7.4,/3eTg9QuIyDkipIHpWSmjN2XIkFd.jpg,tt0086425
106337,Coal Miner's Daughter,1980,19984,7.5,/8NE39Nn0vq24IkKzNISf5t8H2fY.jpg,tt0080549
770083,Sweet Dreams,1985,5191,7.0,/v00DOOFvf5AwXGZn68UINpWi3oX.jpg,tt0090110
14163960,"Perfect Murder, Perfect Town",2000,590,6.1,/l7v41oYVzPTjbFvlY0qb4MJRsCM.jpg,tt0221768
19016261,Girl Crazy,1932,298,5.8,/335Vv8yw5WYvBCF7olhDTQxXqW3.jpg,tt0022938
21834033,Armed and Innocent,1994,210,5.7,/qfR3dUaP5uQg4UlXrmkmoVXHabO.jpg,tt0109150
10583724,Diamond Jim,1935,243,6.8,/9be0jL4Qpkw7D96FQ38vvjVKz3w.jpg,tt0026277
3644204,Naked Alibi,1954,1251,6.5,/op7gQMmRXacSZMfvyGyKyAOJjDd.jpg,tt0047263
453573,Soldier Blue,1970,6127,6.9,/rkE0UXXANVqu9fue3u7fLtj9Swg.jpg,tt0066390
22290948,Spain Again,1969,136,6.2,/naPzNNvPXhFdsqmEokpCh2IWKkX.jpg,tt0062941
42093,Gentleman's Agreement,1947,17413,7.2,/p8D0Dey1IuhiKZx3VijkXN4qbdp.jpg,tt0039416
470185,Three Days of the Condor,1975,60486,7.4,/zinwtZqdb7gnc4zMu8dfkK1fMN3.jpg,tt0073802
1443093,John Carpenter's The Fog,1980,81053,6.8,/qbLRB43QqKclTjlZDXrUODulq3P.jpg,tt0080749
3954917,The Amityville Horror,1979,43407,6.2,/ixcMMCIweC2LqIXAGFTziVO7kMw.jpg,tt0078767
24486281,Scared to Death,1981,1082,4.2,/bg17m5LBLHdhq9mVLVzhs2SQKmO.jpg,tt0081457
3788150,Crazy People,1990,4890,6.0,/iV2Iaq9DVZxhYNSpOTB3eKfaAPi.jpg,tt0099316
16922889,Cross My Heart,1987,1339,5.7,/mGF9KAsN9QlW36fI4xY59xhvJxd.jpg,tt0092802
775421,Berserker,1987,1034,4.4,/sgCzukVYbMepwJTRFyxBAROqR4H.jpg,tt0164393
8427501,Whistle Down the Wind,1961,3661,7.6,/2qX1X00so2FdATxy8T8sXyUr8vy.jpg,tt0055618
2272726,Angie,1994,2319,5.4,/A7B8snyynp1iOBYiGx76V3TOdKq.jpg,tt0109129
33028800,Argo,2012,631225,7.7,/kFkyTmmBAnXmsL1cxi7tHNapY9k.jpg,tt1024648
22561292,Black Bridge,2006,34,7.2,/kQBULdM9Secg8pPL9MwehsleQn1.jpg,tt1230449
2002104,Halloween II,1981,99590,6.5,/A3sTh7g0a28ncZd78biEmOSdFo4.jpg,tt0082495
106335,Ordinary People,1980,55360,7.7,/6TjUxuHib0eN10ANyZCwoVZSAEh.jpg,tt0081283
242548,Silkwood,1983,21693,7.1,/fogN5TXz6f9oAFStOWKrCuD41Cd.jpg,tt0086312
534792,Child's Play,1988,113321,6.7,/fyV8D7g7VWjwicR9gTwGM2C1QnS.jpg,tt0094862
89793,Out of Africa,1985,84531,7.1,/7CW43mc4PK9EcpZHFoaQevQPQwW.jpg,tt0089755
4155050,Stranger Than Fiction,2006,234512,7.5,/qo7ZYJxbNN7IcUedvoNGabzMdpU.jpg,tt0420223
5968326,Michael Clayton,2007,171413,7.2,/7aTPdCAU9NaUbWT2sMpJmMN3yOF.jpg,tt0465538
5733558,Wild Hogs,2007,122131,5.8,/3NWxsbK3YsR03MVwTbNfUzNzdNM.jpg,tt0486946
24491418,Double Bang,2001,463,4.9,/CPsMFypMeHDNNutcWc9UrJYCG1.jpg,tt0251057
42293,From Here to Eternity,1953,49865,7.6,/mJFzGDs8OMyXotbunp800D9SID0.jpg,tt0045793
25684136,Basement Jack,2009,799,3.7,/2IDcjQ1hZEp55Me3wq1lX8cRVZS.jpg,tt1104834
4032134,Jade,1995,13870,5.3,/39xrSyLyh9DbdZdHeP64jmhUM3w.jpg,tt0113451
249956,Rabbit-Proof Fence,2002,29894,7.4,/aZKATLV8PP44hA2athNzSCZTHYr.jpg,tt0252444
1744593,Miss Congeniality 2: Armed and Fabulous,2005,78966,5.1,/33xdsetUQ1AVmb0cG003OfzZSMS.jpg,tt0385307
36956792,The Water Horse: Legend of the Deep,2007,42523,6.4,/q1LSb3vM3JusURDHyjopq18Cx26.jpg,tt0760329
18385147,Gracie's Choice,2004,3839,7.4,/tk5KzHUeLR7DnNDugMgKWRIkoF4.jpg,tt0395565
697113,Big Trouble in Little China,1986,150124,7.2,/zHU14KzTUEmx9SSaEs3Y95h876N.jpg,tt0090728
74859,Lambchops,1929,483,6.7,/kNZzpauD6hsac12KMx2h1Y2jCqx.jpg,tt0122580
