name,status,group_year,movie_id
ike,i,1967,5455247
toby,t,1986,177906
toby,b,1974,9822793
toby,b,2005,14090644
toby,b,2005,415156
toby,b,2005,1745296
toby,i,2011,28352747
toby,i,2010,27063955
toby,i,2001,1354757
toby,i,2009,8922224
toby,i,1997,2423428
sully,b,1984,230483
sully,b,1984,570350
sully,i,2009,22713372
sully,i,1998,277149
sully,i,2010,21350474
sully,i,1994,171070
colson,t,1995,171078
colson,i,2010,23883858
colson,i,2008,9477743
haig,i,1995,171078
haig,i,2001,25648451
haig,i,1975,19767434
haig,i,1937,31232762
curtis,t,1975,8558102
curtis,t,1975,11837755
curtis,t,1975,22852522
curtis,t,1950,9467480
curtis,t,1950,21088926
curtis,t,2003,2826890
curtis,t,2003,2876631
curtis,t,2003,3825963
curtis,i,1997,4317405
curtis,i,2009,18436536
curtis,i,1980,4187903
curtis,i,2010,20898157
curtis,i,2012,36061742
melinda,t,1996,171522
melinda,t,2003,528256
melinda,t,2003,544413
melinda,t,2003,10127547
melinda,i,2013,33182485
melinda,i,2008,11027747
melinda,i,1964,25412052
vaughan,i,2002,3326435
vaughan,i,1999,1051820
vaughan,i,1996,2077360
vaughan,i,1989,35987367
vaughan,i,1992,26009758
althea,i,1996,171540
althea,i,1999,4489906
flynt,i,1996,171540
arlo,t,2011,32786862
arlo,t,2004,13828139
arlo,i,1996,171540
arlo,i,1998,3252445
arlo,i,1988,3592111
jessie,b,1994,452017
jessie,b,1994,746845
jessie,b,1994,2731003
jessie,b,1981,255898
jessie,b,1981,1330774
jessie,b,1981,570350
jessie,i,2010,29365217
jessie,i,1999,335298
jessie,i,2003,29412535
jessie,i,1955,239009
jessie,i,2005,1661137
dewey,i,2003,805097
dewey,i,2010,23883858
dewey,i,2005,3276167
dewey,i,2007,9776692
dewey,i,1994,1266489
hope,t,2011,20188509
hope,t,2011,22380492
hope,b,2000,431562
hope,b,2000,3326435
hope,b,2000,823939
hope,i,1982,872441
hope,i,2006,9197200
hope,i,1996,989630
hope,i,1988,2421509
hope,i,1997,171550
floyd,i,1968,23941708
floyd,i,2003,1037237
floyd,i,2012,30818824
floyd,i,1993,503573
floyd,i,1999,842825
evan,t,1973,21380202
evan,t,1973,22147898
evan,b,2010,6254878
evan,b,2010,2576917
evan,b,2010,24341999
evan,b,1992,17437774
evan,b,1964,31477302
evan,i,2004,2688408
evan,i,2003,443556
evan,i,2001,545933
evan,i,2006,4066047
evan,i,1998,171559
glen,t,1998,171559
glen,t,1998,6014292
glen,t,1998,1407389
glen,i,2007,3229227
glen,i,1984,3028191
glen,i,1987,1010796
glen,i,2006,6618673
glen,i,1993,568034
davina,i,1998,171562
davina,i,2011,35999328
stacey,t,1997,171562
stacey,t,1997,689611
stacey,t,1997,3448857
stacey,b,1968,26006769
stacey,i,2010,17574075
stacey,i,1985,583932
stacey,i,1983,2406870
stacey,i,2009,21202777
stacey,i,2008,24526226
della,i,2009,12732451
della,i,2004,993226
della,i,1999,171568
della,i,2006,8067478
della,i,2010,28194449
myron,i,1996,10183854
myron,i,1999,171568
myron,i,1984,9461535
myron,i,2009,19552121
myron,i,1936,7144866
rubin,i,2009,20469278
rubin,i,1999,171568
rubin,i,2011,33344232
rubin,i,2010,23239491
rubin,i,1970,1822077
hattie,t,2009,23614710
hattie,t,2009,26209823
hattie,t,2009,21382951
hattie,i,1999,171588
hattie,i,1978,1013377
hattie,i,1936,9727542
hattie,i,1927,16514364
haynes,i,1996,303933
haynes,i,1993,3555900
haynes,i,1999,171588
haynes,i,2004,5989608
haynes,i,2010,27314248
emmet,t,2011,27123043
emmet,i,1999,171588
emmet,i,1931,32136475
willem,i,2001,171618
willem,i,2011,31979208
willem,i,2006,5052220
willem,i,1957,16338862
willem,i,1955,22643855
sade,i,2000,171621
marquis,b,1996,234827
marquis,b,1996,24261101
marquis,i,2000,171621
marquis,i,1963,3910173
marquis,i,1947,26724000
marquis,i,1975,17792486
marquis,i,1922,17277154
abbe,i,2000,171621
hoyt,t,2008,9776644
hoyt,t,2008,4112888
hoyt,t,2008,32066330
hoyt,i,2001,171623
hoyt,i,2000,397574
hoyt,i,1955,2696597
hoyt,i,1980,21080658
hoyt,i,1932,21487047
jacobs,i,2001,171623
jacobs,i,1998,1367581
jacobs,i,2011,29034540
jacobs,i,2000,13623073
jacobs,i,2004,2378034
belinda,t,2001,855797
belinda,t,2001,171626
belinda,t,2001,6456038
belinda,b,2007,12121822
belinda,b,2007,14728039
belinda,i,1993,468293
belinda,i,2012,3970458
belinda,i,1982,533767
belinda,i,1992,3147170
belinda,i,1972,26776502
sonji,i,2001,171626
muhammad,t,1991,2014023
muhammad,t,1991,36200448
muhammad,b,2001,171626
muhammad,b,2001,345105
roi,i,2001,171626
chauncey,i,2001,171626
chauncey,i,2007,17062305
cassius,i,2000,1011854
cassius,i,2001,171626
cassius,i,1953,2557423
cassius,i,1988,14570672
cassius,i,1922,5566075
porche,i,2001,171626
mars,t,2007,1266043
mars,t,2007,21550540
mars,t,2007,9544391
mars,i,1998,171939
mars,i,1946,1645598
mars,i,2001,975900
mars,i,1986,1545870
mars,i,2011,35613333
davidson,i,2001,27409433
davidson,i,2011,31839719
davidson,i,1997,2608958
davidson,i,1991,2037842
davidson,i,1959,10705512
angus,i,1996,515151
angus,i,2009,19454994
angus,i,2007,36956792
angus,i,2002,5085987
angus,i,1949,1614261
jasper,t,2006,3793631
jasper,t,2006,14277334
jasper,t,2006,2793610
jasper,i,2010,21798180
jasper,i,2011,26581256
jasper,i,1996,179326
jasper,i,2000,11613765
jasper,i,2002,1072060
wentworth,i,1929,172008
wentworth,i,1933,35886865
jeffery,t,1981,6057241
jeffery,t,1996,265033
jeffery,i,1929,172008
junior,b,2006,920613
junior,b,2006,1377427
junior,b,2006,461364
junior,b,1995,1428132
junior,b,1995,1665752
junior,b,1995,2674130
junior,i,2002,450141
junior,i,1967,680006
junior,i,1941,172299
junior,i,1977,19089093
junior,i,2004,1195543
ingrid,b,2008,12160883
ingrid,b,2008,19078976
ingrid,b,2008,29679260
ingrid,b,1967,8852763
ingrid,b,1967,8908268
ingrid,i,1997,9796711
ingrid,i,2001,11762841
ingrid,i,1986,2168783
ingrid,i,2002,438402
ingrid,i,2003,1305939
salvatore,i,1988,1249349
salvatore,i,2003,172577
salvatore,i,2010,31243591
salvatore,i,1991,737234
salvatore,i,1987,9222642
booker,i,2012,33276254
booker,i,1998,698969
booker,i,2003,172577
booker,i,1997,5101168
booker,i,1970,8153627
griff,i,1980,172666
griff,i,2010,30698901
griff,i,1955,2009257
griff,i,1983,2796388
cesare,i,1920,173650
cesare,i,2012,34339932
cesare,i,1974,28776772
cesare,i,1931,10366326
cesare,i,1969,28149365
samwise,b,2003,173941
samwise,b,2003,174251
samwise,b,2003,173944
aragorn,i,2001,173941
aragorn,i,2003,174251
aragorn,i,2002,173944
aragorn,i,1978,396607
arwen,t,2001,173941
con,i,1971,175668
doreen,i,1996,226562
doreen,i,2006,8796061
doreen,i,1998,2039953
doreen,i,2000,1693867
doreen,i,1971,175668
glenda,i,2010,25971350
glenda,i,1971,175668
glenda,i,2011,32646371
glenda,i,1980,2032436
glenda,i,2003,2082558
female,t,2009,27602542
female,t,2009,19271127
female,t,2009,32573143
female,t,1983,175693
female,i,1987,1888983
female,i,2012,15714214
female,i,2001,4892282
female,i,2004,4152420
female,i,1997,2712122
bruna,i,1983,175693
antonius,i,1957,176545
paikea,i,2002,176762
donnell,i,1929,177736
lovelace,i,1933,177783
eva,t,2002,993791
eva,t,2002,1524536
eva,t,2002,2338993
eva,t,1996,554858
eva,t,1996,2651130
eva,t,1996,11532350
eva,i,2007,7764212
eva,i,2011,31217265
eva,i,2009,22857151
eva,i,2012,20713032
eva,i,2008,19780194
heath,t,1986,246559
heath,i,1997,673274
heath,i,1935,177824
heath,i,2002,19861095
heath,i,1998,25567261
amelia,t,2009,3060756
amelia,t,2009,18764957
amelia,t,2009,21754296
amelia,t,1999,200626
amelia,t,1999,2023704
amelia,t,1999,648781
amelia,i,2004,4481841
amelia,i,1970,19259663
amelia,i,1995,3343617
amelia,i,1985,1237394
amelia,i,2005,3719166
jareth,i,1986,177906
kimble,i,1993,1822067
kimble,i,1990,997939
kimble,i,2007,6937139
kimble,i,1979,179044
kimble,i,1997,2753408
navin,i,1979,179044
navin,i,2005,3316775
lila,t,2005,11530657
lila,t,2005,2969963
lila,t,2005,14812001
lila,t,1998,4578695
lila,t,1998,179064
lila,b,2010,9544391
lila,b,2010,24961327
lila,b,2010,10216667
lila,i,1960,5441262
lila,i,1984,299016
lila,i,1983,4149931
lila,i,2007,8419530
lila,i,1963,22623577
bradshaw,i,1986,179825
bradshaw,i,2008,13239722
bradshaw,i,2006,3634311
bradshaw,i,2010,23091532
bradshaw,i,2003,8326277
heatherly,i,1986,179825
reiko,i,1998,14077474
reiko,i,2010,28210952
reiko,i,2011,31120905
mai,i,2007,1752246
mai,i,1998,180785
mai,i,1996,1320563
mai,i,2010,16396774
mai,i,1963,528780
tomoko,i,1998,180785
tomoko,i,1972,570227
bertram,i,1998,2144178
bertram,i,1960,22653289
bertram,i,1999,6143174
bertram,i,1941,180991
bertram,i,1946,14436640
bartlett,i,1963,181229
bartlett,i,1996,768808
bartlett,i,2007,12111728
bartlett,i,1939,2265669
bartlett,i,1999,1006993
blythe,i,1963,181229
blythe,i,1985,1237394
blythe,i,2002,430788
blythe,i,2011,29266711
blythe,i,1987,1237529
trellis,i,1944,181329
singleton,i,1953,9459581
singleton,i,1945,181340
theo,t,2012,35615581
theo,t,2012,28000044
theo,t,2012,31176974
theo,b,1976,846654
theo,b,1976,8608738
theo,b,1976,6313227
theo,i,2006,1750723
theo,i,2001,532618
theo,i,2003,615121
theo,i,2007,12634263
theo,i,1999,4195543
blanchard,i,1967,182737
weston,t,2008,6961461
weston,t,2008,15286558
weston,t,2008,29432416
weston,i,1996,2638362
weston,i,2003,1380361
weston,i,1967,8852763
weston,i,2001,1232511
weston,i,1954,1925869
dare,i,1967,182737
dare,i,1937,12425697
dare,i,1916,14853477
pamela,t,1942,36598217
pamela,t,1942,24245276
pamela,t,1992,604150
pamela,t,1992,27662044
pamela,t,1992,22240008
pamela,t,1936,3724436
pamela,t,1936,1954790
pamela,b,1956,21371494
pamela,b,1967,182737
pamela,b,1967,35908571
pamela,i,2007,1854000
pamela,i,2004,870946
pamela,i,2003,780873
pamela,i,2000,5946283
pamela,i,2011,28190354
valerie,t,1945,25060389
valerie,t,1945,24060591
valerie,t,1994,3783905
valerie,t,1994,435566
valerie,t,1994,21586321
valerie,b,1964,7190451
valerie,b,1964,8982202
valerie,i,2000,1011854
valerie,i,1999,4413065
valerie,i,2002,5230818
valerie,i,1998,308430
valerie,i,2011,31738289
trish,t,1998,695283
trish,t,1998,865561
trish,t,1998,1047463
trish,i,2005,2021400
trish,i,1987,1072763
trish,i,2011,28224334
trish,i,2012,34004383
trish,i,2006,3257958
katrin,i,1947,183768
katrin,i,2000,24158456
howell,i,1999,231829
howell,i,1998,957928
howell,i,2006,1203340
howell,i,1947,183769
howell,i,1965,31136421
bayley,i,2001,184158
bayley,i,1980,4807263
stone,t,1993,695780
stone,t,1993,20691749
stone,t,1993,3565461
stone,b,1999,600351
stone,b,1999,1126385
stone,b,1999,190423
stone,i,2007,25227518
stone,i,1987,1072763
stone,i,2009,27634879
stone,i,2010,29545870
stone,i,2005,1682805
ho,i,2000,213413
ho,i,1997,184987
ho,i,1994,9362760
ho,i,2007,12439689
ho,i,1974,23050734
lai,i,2002,972958
lai,i,2007,5631382
lai,i,2009,12054679
lai,i,1997,184987
lai,i,1957,10068813
damien,t,1999,30865068
damien,t,1999,24659118
damien,b,2008,11942501
damien,b,2008,20401848
damien,b,2008,1377427
damien,i,1973,725459
damien,i,1976,186856
damien,i,2004,3318002
damien,i,2006,9919820
damien,i,1981,2474297
fairy,i,1940,187010
fairy,i,2010,22535918
fairy,i,2008,18685527
fairy,i,2011,33156642
fairy,i,1944,25215930
worthington,i,1940,187010
worthington,i,1942,15763775
worthington,i,1934,7347460
worthington,i,1954,19161660
delaney,t,1994,4720688
delaney,t,1987,8060080
delaney,b,2004,22968845
delaney,b,2004,28345729
delaney,b,2004,3823057
delaney,i,2008,11639895
delaney,i,1979,3954917
delaney,i,1971,5084872
delaney,i,1952,187100
delaney,i,1943,9231651
hudson,t,2008,19596597
hudson,t,2008,920613
hudson,t,2008,12064359
hudson,t,2001,1128240
hudson,t,2001,5483227
hudson,t,2001,1051820
hudson,t,1991,28250307
hudson,t,1991,2030233
hudson,i,1986,213472
hudson,i,1995,5823180
hudson,i,1962,1917925
hudson,i,1955,190393
hudson,i,1952,187103
myra,t,1970,6782517
myra,b,1942,32129077
myra,i,1990,770184
myra,i,1989,10095763
myra,i,1982,1059728
myra,i,1964,210239
myra,i,1952,187103
warren,t,1959,2293612
warren,t,1978,187616
warren,t,1978,2563340
warren,t,1978,7769076
warren,t,2012,25920477
warren,t,2012,34158305
warren,t,2012,32026934
warren,i,2004,871056
warren,i,1987,2316562
warren,i,2003,883489
warren,i,2007,2819577
warren,i,2001,4451435
vallon,i,2002,188902
mohamed,i,1998,189088
martinez,i,2011,31964514
martinez,i,1996,725103
martinez,i,2006,4440221
martinez,i,1998,189088
martinez,i,2009,19845179
bradford,i,2006,2688309
bradford,i,1998,26619038
bradford,i,1987,6179073
bradford,i,1940,2549113
bradford,i,1934,14291259
raquel,i,1998,189088
raquel,i,2009,24795588
renato,i,1978,9089380
renato,i,1955,190393
renato,i,2000,3129367
renato,i,1950,21968789
renato,i,1954,23687831
rossi,t,1961,24188674
rossi,i,1955,14013923
rossi,i,1957,896395
rossi,i,1954,24329080
rossi,i,1950,23687659
marjorie,t,1935,9175946
marjorie,t,1935,22545876
marjorie,t,1958,5601645
marjorie,t,1958,190398
marjorie,t,1958,21752299
marjorie,t,2011,29424022
marjorie,b,1924,33157543
marjorie,i,1987,680361
marjorie,i,1986,4147193
marjorie,i,1950,3249964
marjorie,i,1947,1365310
marjorie,i,1990,21022163
sergei,i,2000,1403888
sergei,i,2003,203413
sergei,i,1956,190405
sergei,i,2005,2880326
sergei,i,1991,9005576
anastasia,i,2002,4196336
anastasia,i,1956,190405
anastasia,i,1986,16305665
anastasia,i,2006,21193739
anastasia,i,1937,26762451
doll,i,1950,894179
doll,i,1956,24153140
baby,t,1988,1039031
baby,t,1988,6457520
baby,t,1988,11357774
baby,t,1972,19576505
baby,t,1972,7483673
baby,t,1966,14235369
baby,b,2003,2063141
baby,b,2003,307789
baby,b,2003,1373922
baby,i,1998,460442
baby,i,1962,1917925
baby,i,1956,190416
baby,i,2008,17778990
baby,i,2010,11901968
baylor,t,1992,4316412
baylor,i,2003,237303
baylor,i,2005,1661137
baylor,i,2006,3463364
baylor,i,1997,190423
baylor,i,2008,9391085
tyrone,i,2000,23830211
tyrone,i,1979,18951054
tyrone,i,1997,190423
tyrone,i,1990,1056023
tyrone,i,1984,3499995
hale,i,2012,33276254
hale,i,2009,20672258
hale,i,2010,36478252
hale,i,2011,26581256
hale,i,2006,2486990
drummond,i,1997,4299492
drummond,i,1976,1540319
drummond,i,1999,22697314
drummond,i,2000,2082089
donny,t,1997,190423
donny,t,1997,11841381
donny,t,1997,20596726
donny,i,2009,633052
donny,i,2012,34595521
donny,i,2001,4704090
donny,i,1991,2077533
donny,i,1948,26187835
keeley,i,1996,3210303
keeley,i,1997,190423
keeley,i,1953,30920276
wilfred,i,1997,190423
wilfred,i,1999,947450
wilfred,i,1975,7085998
wilfred,i,1941,17379350
wilfred,i,1972,19134552
adriana,i,2011,33281667
adriana,i,1999,9750356
adriana,i,2012,29101425
adriana,i,2004,3134274
adriana,i,1969,18802880
elgin,i,1999,192461
elgin,i,2004,639319
elgin,i,1954,7087167
elgin,i,1989,4179770
elgin,i,1972,30863940
cruz,t,2007,676909
cruz,t,2007,1377427
cruz,t,2007,3623103
cruz,b,2012,29988111
cruz,b,2012,35316287
cruz,b,2012,30578992
cruz,i,1999,277160
cruz,i,1993,2384482
cruz,i,1980,7223822
cruz,i,1954,13313093
cruz,i,1979,33142135
amir,t,2010,9524860
amir,t,2010,25952352
amir,i,1999,22645075
amir,i,2000,1695219
amir,i,1989,9001861
forbes,i,1989,509676
forbes,i,1997,2620748
forbes,i,1959,193862
forbes,i,1952,2572864
forbes,i,1942,24399511
morrow,i,1959,193862
morrow,i,1938,15998246
morrow,i,1937,12064781
delano,i,2002,2465292
delano,i,2005,1872470
delano,i,2004,12051274
delano,i,1960,193868
delano,i,1976,8157331
ilya,i,1960,193874
chon,i,2000,213149
chon,i,2012,31676805
chon,i,2003,194249
wang,i,1986,697113
wang,i,2000,213149
wang,i,2003,194249
wang,i,2004,1468152
wang,i,2008,16975168
cliff,t,1994,194664
cliff,t,1994,5807082
cliff,t,1994,577663
cliff,i,2000,13799441
cliff,i,2009,11020906
cliff,i,2004,4810421
cliff,i,2001,15112860
cliff,i,1985,9231856
wilma,t,1949,15098674
wilma,i,2000,612018
wilma,i,1994,194664
wilma,i,1982,536521
wilma,i,1961,206721
wilma,i,1979,2740780
barney,i,2010,24077910
barney,i,2007,17060199
barney,i,2012,33276254
barney,i,2001,623452
barney,i,1994,194664
juni,i,2001,11762841
juni,i,2002,33577424
juni,i,2003,194693
cortez,i,2001,11762841
cortez,i,1997,706803
cortez,i,2002,33577424
cortez,i,2003,194693
cortez,i,2011,29384326
gregorio,i,2001,11762841
gregorio,i,2002,33577424
gregorio,i,2003,194693
gregorio,i,1976,22731357
gregorio,i,1956,22066393
julio,b,1975,3645005
julio,b,1975,11582167
julio,i,2001,195388
julio,i,1990,5413458
julio,i,1921,2137591
julio,i,2010,28222669
julio,i,2011,31703738
enriqueta,i,2001,195388
silvia,i,2001,195388
silvia,i,2005,1643419
silvia,i,1977,3048122
silvia,i,1975,22679786
silvia,i,1966,22092572
cecilia,t,2009,4902239
cecilia,t,2009,23135176
cecilia,t,2009,14472255
cecilia,b,1942,27478552
cecilia,i,2001,195388
cecilia,i,1985,1635059
cecilia,i,1993,5002289
cecilia,i,1999,18241669
cecilia,i,1976,6313227
luisa,i,2012,31232694
luisa,i,2001,195388
luisa,i,1963,318810
luisa,i,2009,16002873
luisa,i,2004,983560
tenoch,i,2001,195388
eugenia,i,2011,29454281
eugenia,i,2001,195388
eugenia,i,2009,32811226
flint,i,2001,197558
flint,i,2006,2308701
flint,i,2009,21225053
flint,i,1964,1682270
flint,i,1951,3093681
amos,i,2002,201534
amos,i,1981,1371138
amos,i,2011,30296552
amos,i,1997,9078818
amos,i,1993,5158963
roxie,b,2011,34346997
roxie,b,2011,35061315
roxie,i,2002,201534
roxie,i,1942,7950950
roxie,i,2007,20185493
roxie,i,1927,198061
flynn,t,2010,619728
flynn,t,2010,22547607
flynn,t,2010,5971538
flynn,t,1996,3136520
flynn,t,1996,5716877
flynn,t,1996,2885391
flynn,i,2004,1348785
flynn,i,2002,1578168
flynn,i,2006,7764053
flynn,i,2003,1380847
flynn,i,1982,312757
aldwin,i,1988,198313
sorsha,i,1988,198313
raziel,i,1988,198313
augustus,i,2000,15670779
augustus,i,2002,415156
augustus,i,2005,1745296
augustus,i,1989,23737134
augustus,i,1969,3757903
kavan,i,2002,200626
baxley,i,2002,200626
ranger,t,2008,2886036
ranger,t,2008,1470810
ranger,t,2008,19994247
ranger,i,2013,32330027
ranger,i,2002,200626
ranger,i,1962,1343139
ranger,i,1994,4189858
ranger,i,2012,27612579
caitlin,t,2010,7471088
caitlin,t,2010,29663404
caitlin,i,1994,200694
caitlin,i,2000,8849588
caitlin,i,1996,690042
caitlin,i,2003,1164538
caitlin,i,1995,19876308
morton,t,1942,7950950
morton,t,1942,27533931
morton,b,1924,8174574
morton,i,1987,445066
morton,i,2002,201534
morton,i,1951,261107
morton,i,2005,1032266
morton,i,1996,2018921
velma,t,1941,560449
velma,t,1941,7950950
velma,i,2002,1072075
velma,i,2007,4265347
velma,i,2004,730734
velma,i,1988,1613987
velma,i,2009,21133839
sunshine,i,2002,201534
sunshine,i,2006,6305925
sunshine,i,2005,2457326
sunshine,i,2009,20371401
sunshine,i,1942,7950950
michele,t,1997,201553
michele,t,1997,3070954
michele,b,1969,25832046
michele,b,1969,22320779
michele,i,2012,35615385
michele,i,1942,11669568
michele,i,2008,31287257
michele,i,1965,22549171
michele,i,1990,21577731
romy,i,2009,16301666
romy,i,1997,201553
romy,i,2005,5940203
romeo,t,2008,21052275
romeo,t,2008,20396414
romeo,t,2008,9683846
romeo,b,1916,18189325
romeo,i,1996,9175052
romeo,i,1998,686213
romeo,i,1997,24053482
romeo,i,1999,5348774
romeo,i,1936,334649
paolo,t,1958,1591945
paolo,t,1958,22078075
paolo,t,1964,4463477
paolo,t,1964,6456053
paolo,i,2004,31889463
paolo,i,2003,10982348
paolo,i,2006,6917971
paolo,i,2000,32358656
paolo,i,1987,15736888
jenkins,i,1997,203841
jenkins,i,2009,20367637
jenkins,i,2012,36061742
jenkins,i,1998,4345625
jenkins,i,1992,2673183
rico,i,2005,3873399
rico,i,1997,9014467
rico,i,2004,639319
rico,i,1995,2408918
rico,i,2007,6937139
zander,t,1997,203841
zander,i,2001,963301
zander,i,2010,26376459
flores,i,1997,703970
flores,i,1995,8549241
flores,i,1998,5600651
spike,i,1999,204019
spike,i,2006,23047439
spike,i,2011,27485441
spike,i,1993,210860
spike,i,2004,1238514
bella,t,1999,204019
bella,t,1991,18799982
bella,b,2010,14277334
bella,b,2010,20672258
bella,b,2010,21678052
bella,i,2012,35641836
bella,i,1940,2279610
bella,i,2009,15547337
bella,i,1995,6081230
bella,i,2007,13897164
madison,t,1995,736222
madison,t,1995,204839
madison,t,1995,234731
madison,t,1988,5822642
madison,t,1988,22443525
madison,b,2002,594815
madison,b,2002,256337
madison,b,2002,1526905
madison,i,2009,19738112
madison,i,2011,30261876
madison,i,2007,9264215
madison,i,1968,6492614
madison,i,2008,7376937
dayton,b,2001,1045034
dayton,b,2001,15834753
dayton,i,1997,204839
dayton,i,1957,12782772
dayton,i,1968,13694717
mystery,i,1997,204839
renee,t,1993,2217354
renee,t,1993,3619079
renee,t,1993,5531995
renee,t,2010,27995292
renee,t,2010,29828688
renee,t,2010,32867956
renee,i,1997,204839
renee,i,2004,1036208
renee,i,2006,7460227
renee,i,2005,1785981
renee,i,2011,34492254
candace,t,1964,15780467
candace,t,1999,204839
candace,t,1999,543162
candace,b,1987,24160921
candace,i,2011,26425120
candace,i,2009,15837630
tully,i,1984,205013
tully,i,1989,618929
tully,i,1991,26742350
tully,i,2009,16352214
tully,i,1997,2709182
barrett,t,2012,12594057
barrett,t,2012,11381825
barrett,t,2012,29504916
barrett,t,2001,2465292
barrett,t,2001,2862798
barrett,t,2001,17931096
barrett,i,1984,205013
barrett,i,1989,1496622
barrett,i,1982,453236
barrett,i,1970,11577392
barrett,i,1957,15223564
janine,t,2000,593184
janine,t,2000,379851
janine,t,2000,236793
janine,i,1984,205013
janine,i,1989,618929
janine,i,2009,22837134
janine,i,2010,26319447
janine,i,2007,7128657
smiley,i,1961,206721
smiley,i,1934,15537999
smiley,i,1960,7671718
smiley,i,1956,4316469
angelina,t,2000,600351
angelina,t,2000,21141408
angelina,t,1961,206721
angelina,b,2006,23081594
angelina,i,2012,32427485
angelina,i,2010,28825700
nadja,i,1997,28820727
nadja,i,1919,206737
cutter,i,2006,2809621
cutter,i,1998,206845
cutter,i,1992,2202963
cutter,i,2009,5447784
cutter,i,2002,1466817
azteca,i,1998,206845
olsen,i,2006,1082656
olsen,i,2008,14280823
olsen,i,1987,407628
olsen,i,1994,207680
olsen,i,2011,28969144
nell,i,2005,1430396
nell,i,2010,26588977
nell,i,2006,5226874
nell,i,1994,207680
nell,i,1978,1013377
morrison,t,2001,1032588
morrison,t,2001,997174
morrison,t,2001,5989608
morrison,i,2009,13670373
morrison,i,2010,30463556
morrison,i,2008,7845053
morrison,i,1985,533515
morrison,i,2006,15513119
harwood,i,1946,208814
clemmie,i,2002,1815221
clemmie,i,1960,209301
sage,t,2012,32090869
sage,t,2012,27156371
sage,t,1960,209301
sage,i,2000,33625220
sage,i,2008,22982069
hayward,i,1993,209549
hayward,i,1966,3429543
hayward,i,2003,32051150
eddy,i,1998,210151
eddy,i,2012,31795894
eddy,i,2006,2810158
eddy,i,2009,13233891
eddy,i,2008,14812001
iverson,i,2004,676909
iverson,i,2003,210155
iverson,i,2006,2873368
iverson,i,1951,25830343
serge,i,2000,1765026
serge,i,2003,210155
serge,i,2010,22971186
serge,i,1994,8153846
serge,i,1997,14268798
irma,t,1922,761448
irma,t,1922,761458
irma,i,1969,6268880
irma,i,1963,210219
irma,i,2004,1871167
irma,i,2003,1453549
irma,i,1960,15048077
gerry,i,2013,32314211
gerry,i,2000,6150659
gerry,i,2007,12343041
gerry,i,1993,28353514
gerry,i,2011,25102073
lena,t,1938,20831047
lena,t,2007,5076487
lena,t,2007,18609739
lena,t,2007,13963229
lena,i,2002,307072
lena,i,2003,5470432
lena,i,1993,5527808
lena,i,2013,33757322
lena,i,1994,7897498
luigi,i,2006,6331931
luigi,i,2011,16839388
luigi,i,1953,447074
luigi,i,1993,210860
luigi,i,1999,952682
seraph,i,2003,210998
seymour,i,2007,14285231
seymour,i,2006,1499348
seymour,i,2002,933060
seymour,i,2001,20179720
seymour,i,1986,3447166
lily,t,2000,2470904
lily,t,2000,2563837
lily,t,2000,3159121
lily,t,1993,1487312
lily,t,1993,5235481
lily,t,1993,2810331
lily,t,1977,1412408
lily,t,1977,5016298
lily,t,1977,10405882
lily,t,1968,265891
lily,t,1968,3104623
lily,b,2011,24480838
lily,b,2011,12064359
lily,b,2011,29373289
lily,i,2006,4597853
lily,i,2005,3079162
lily,i,1982,12823099
lily,i,2007,16633798
lily,i,1989,5330839
tiger,i,2002,24157484
tiger,i,2006,6436682
tiger,i,1967,5078515
tiger,i,1986,973077
tiger,i,1991,1456329
march,i,1951,769066
march,i,1997,7570243
march,i,1994,781758
march,i,1998,10286355
march,i,1985,212265
mackenzie,b,2001,1051820
mackenzie,b,2001,1918494
mackenzie,b,2001,7306824
mackenzie,i,2012,34158305
mackenzie,i,2005,1295686
mackenzie,i,1993,212671
mackenzie,i,2010,24929382
mackenzie,i,1976,2390369
georgy,i,1966,212981
jos,i,1966,212981
jos,i,1998,10354785
jos,i,1967,10356606
fong,i,2000,12572406
fong,i,1982,10777778
fong,i,2009,20745921
fong,i,1993,6056855
fong,i,1995,11229188
annalee,i,1997,213246
ripley,i,1986,213472
ripley,i,1992,213251
ripley,i,1997,213246
ripley,i,1999,536009
ripley,i,1990,246963
hillard,i,1993,348737
hillard,i,1997,213246
hillard,i,1999,4744645
christie,t,2004,3894411
christie,t,2004,2926668
christie,t,2004,2182788
christie,b,1974,3590838
christie,i,2000,1389153
christie,i,1997,213246
christie,i,1992,705925
christie,i,2009,17651907
christie,i,2008,17381108
perez,i,1997,213246
perez,i,2008,11288620
perez,i,2007,20955374
perez,i,1998,423372
perez,i,2009,20371401
sabra,i,1997,213246
dillon,t,1987,230481
dillon,t,1987,770184
dillon,t,1987,27423710
dillon,t,1979,22550712
dillon,t,1973,3213322
dillon,b,1993,213251
dillon,b,1993,1400747
dillon,b,1993,10685113
dillon,i,2012,31066828
dillon,i,2002,1011468
dillon,i,2008,14964780
dillon,i,1998,618856
dillon,i,2000,2585223
tannen,i,1989,213270
tannen,i,1990,213275
chan,i,1998,4600495
chan,i,2000,3595407
chan,i,2002,394536
chan,i,2006,5318353
chan,i,1996,25829151
su,i,2000,213413
su,i,2004,213462
su,i,2010,24154973
su,i,2008,17124732
su,i,1936,15073672
jamal,t,2011,15233369
jamal,t,2011,25917921
jamal,t,2011,14136794
jamal,i,2005,12110290
jamal,i,2007,9070689
